fic,date,portret,portretx,n,country,currency
SGP,2020-12-28,-0.000291408,-0.000291408,265,SINGAPORE,SGD
SGP,2020-12-29,0.0026033528,0.0026033528,265,SINGAPORE,SGD
SGP,2020-12-30,0.0057316987,0.0057316987,265,SINGAPORE,SGD
SGP,2020-12-31,-0.005549771,-0.005566884,265,SINGAPORE,SGD
SGP,2021-01-04,0.006543335,0.0065397756,265,SINGAPORE,SGD
SGP,2021-01-05,-0.001166254,-0.001166254,265,SINGAPORE,SGD
SGP,2021-01-06,0.0022518259,0.0022518259,265,SINGAPORE,SGD
SGP,2021-01-07,0.0163620469,0.0163620469,265,SINGAPORE,SGD
SGP,2021-01-08,0.0217610727,0.0217588884,265,SINGAPORE,SGD
SGP,2021-01-11,-0.000703022,-0.000703022,265,SINGAPORE,SGD
SGP,2021-01-12,-0.002344842,-0.002344842,265,SINGAPORE,SGD
SGP,2021-01-13,0.0039437251,0.0039437251,265,SINGAPORE,SGD
SGP,2021-01-14,0.0082939441,0.0082939441,265,SINGAPORE,SGD
SGP,2021-01-15,0.0016985646,0.0016985646,265,SINGAPORE,SGD
SGP,2021-01-18,-0.003069652,-0.003069652,265,SINGAPORE,SGD
SGP,2021-01-19,0.0008211489,0.0008211489,265,SINGAPORE,SGD
SGP,2021-01-20,0.0027961805,0.0027396456,265,SINGAPORE,SGD
SGP,2021-01-21,0.004061578,0.004061578,265,SINGAPORE,SGD
SGP,2021-01-22,-0.008039573,-0.008039573,265,SINGAPORE,SGD
SGP,2021-01-25,-0.003684947,-0.003684947,265,SINGAPORE,SGD
SGP,2021-01-26,-0.011289788,-0.011302339,265,SINGAPORE,SGD
SGP,2021-01-27,0.0034544966,0.0033164613,265,SINGAPORE,SGD
SGP,2021-01-28,-0.013621743,-0.013841153,265,SINGAPORE,SGD
SGP,2021-01-29,-0.004771456,-0.004963497,265,SINGAPORE,SGD
SGP,2021-02-01,-0.001797191,-0.002099705,265,SINGAPORE,SGD
SGP,2021-02-02,0.0084064775,0.0081275105,265,SINGAPORE,SGD
SGP,2021-02-03,0.0023703327,0.002096082,265,SINGAPORE,SGD
SGP,2021-02-04,-0.007776649,-0.00793346,265,SINGAPORE,SGD
SGP,2021-02-05,0.0016079474,0.0014716828,265,SINGAPORE,SGD
SGP,2021-02-08,0.0069745669,0.0069745669,265,SINGAPORE,SGD
SGP,2021-02-09,0.0078125576,0.0077059432,265,SINGAPORE,SGD
SGP,2021-02-10,-0.002581598,-0.002581598,265,SINGAPORE,SGD
SGP,2021-02-11,-0.000649502,-0.000649502,265,SINGAPORE,SGD
SGP,2021-02-15,0.0045950087,0.0045809715,265,SINGAPORE,SGD
SGP,2021-02-16,0.0034079408,0.0034079408,265,SINGAPORE,SGD
SGP,2021-02-17,-0.001891791,-0.002072616,265,SINGAPORE,SGD
SGP,2021-02-18,-0.005458776,-0.005506409,265,SINGAPORE,SGD
SGP,2021-02-19,-0.004729323,-0.004775274,265,SINGAPORE,SGD
SGP,2021-02-22,-0.000100889,-0.000100889,265,SINGAPORE,SGD
SGP,2021-02-23,0.001692373,0.001692373,265,SINGAPORE,SGD
SGP,2021-02-24,0.004930078,0.004930078,265,SINGAPORE,SGD
SGP,2021-02-25,0.0155657354,0.0154698598,265,SINGAPORE,SGD
SGP,2021-02-26,-0.009591562,-0.009591562,265,SINGAPORE,SGD
SGP,2021-03-01,0.0071711958,0.0071711958,265,SINGAPORE,SGD
SGP,2021-03-02,-0.002728631,-0.002729617,265,SINGAPORE,SGD
SGP,2021-03-03,0.0058244167,0.0058244167,265,SINGAPORE,SGD
SGP,2021-03-04,0.0009621283,0.0009358386,265,SINGAPORE,SGD
SGP,2021-03-05,-6.32281E-6,-6.32281E-6,265,SINGAPORE,SGD
SGP,2021-03-08,0.0036897911,0.0033040561,265,SINGAPORE,SGD
SGP,2021-03-09,0.0078717747,0.0078717747,265,SINGAPORE,SGD
SGP,2021-03-10,-0.005651493,-0.005660462,265,SINGAPORE,SGD
SGP,2021-03-11,0.0063011456,0.0062609461,265,SINGAPORE,SGD
SGP,2021-03-12,-0.00088137,-0.000951248,265,SINGAPORE,SGD
SGP,2021-03-15,0.0042699092,0.0042484183,265,SINGAPORE,SGD
SGP,2021-03-16,0.0004268177,0.0004268177,265,SINGAPORE,SGD
SGP,2021-03-17,0.0015152796,0.0015152796,265,SINGAPORE,SGD
SGP,2021-03-18,0.0068320542,0.0068244101,265,SINGAPORE,SGD
SGP,2021-03-19,-0.000504404,-0.000504404,265,SINGAPORE,SGD
SGP,2021-03-22,-0.001296209,-0.001296209,265,SINGAPORE,SGD
SGP,2021-03-23,0.0001113675,0.0001113675,265,SINGAPORE,SGD
SGP,2021-03-24,0.001118432,0.001118432,265,SINGAPORE,SGD
SGP,2021-03-25,0.0055326144,0.0055326144,265,SINGAPORE,SGD
SGP,2021-03-26,0.0087104487,0.0087104487,265,SINGAPORE,SGD
SGP,2021-03-29,0.0041313126,0.0041313126,265,SINGAPORE,SGD
SGP,2021-03-30,0.0045606638,0.0045606638,265,SINGAPORE,SGD
SGP,2021-03-31,-0.007729388,-0.007729388,265,SINGAPORE,SGD
SGP,2021-04-01,0.006115059,0.006115059,265,SINGAPORE,SGD
SGP,2021-04-05,0.0098413613,0.0098413613,265,SINGAPORE,SGD
SGP,2021-04-06,0.0009570474,0.0009011022,265,SINGAPORE,SGD
SGP,2021-04-07,-0.000925011,-0.001646435,265,SINGAPORE,SGD
SGP,2021-04-08,-0.002598417,-0.002598417,265,SINGAPORE,SGD
SGP,2021-04-09,0.0002828705,0.0002828705,265,SINGAPORE,SGD
SGP,2021-04-12,-0.005125852,-0.005125852,265,SINGAPORE,SGD
SGP,2021-04-13,0.0046570439,0.0046570439,265,SINGAPORE,SGD
SGP,2021-04-14,-0.000625026,-0.000653759,264,SINGAPORE,SGD
SGP,2021-04-15,0.0017323962,0.0017323962,264,SINGAPORE,SGD
SGP,2021-04-16,0.008915921,0.0089117157,264,SINGAPORE,SGD
SGP,2021-04-19,0.0048020243,0.0048020243,264,SINGAPORE,SGD
SGP,2021-04-20,-0.007107131,-0.007107131,264,SINGAPORE,SGD
SGP,2021-04-21,-0.009712971,-0.009756455,264,SINGAPORE,SGD
SGP,2021-04-22,0.0058500674,0.0054764075,263,SINGAPORE,SGD
SGP,2021-04-23,0.0020776109,0.000471791,262,SINGAPORE,SGD
SGP,2021-04-26,0.0040525441,0.0040525441,262,SINGAPORE,SGD
SGP,2021-04-27,0.0021782042,0.0014841284,262,SINGAPORE,SGD
SGP,2021-04-28,0.0011275228,0.0007511013,262,SINGAPORE,SGD
SGP,2021-04-29,0.0005245506,0.0000922122,262,SINGAPORE,SGD
SGP,2021-04-30,-0.001760773,-0.002595295,262,SINGAPORE,SGD
SGP,2021-05-03,-0.012992055,-0.013032261,262,SINGAPORE,SGD
SGP,2021-05-04,-0.000789903,-0.002190597,262,SINGAPORE,SGD
SGP,2021-05-05,-0.009340421,-0.009758935,262,SINGAPORE,SGD
SGP,2021-05-06,0.0071100695,0.0057140871,262,SINGAPORE,SGD
SGP,2021-05-07,0.0050684601,0.0044791819,262,SINGAPORE,SGD
SGP,2021-05-10,-0.005492287,-0.006537169,262,SINGAPORE,SGD
SGP,2021-05-11,-0.010873489,-0.011257149,262,SINGAPORE,SGD
SGP,2021-05-12,-0.002371469,-0.003553921,262,SINGAPORE,SGD
SGP,2021-05-14,-0.023217333,-0.023607803,262,SINGAPORE,SGD
SGP,2021-05-17,0.0119607677,0.0119183707,262,SINGAPORE,SGD
SGP,2021-05-18,0.0195213888,0.0195168782,262,SINGAPORE,SGD
SGP,2021-05-19,-0.011088492,-0.011355279,262,SINGAPORE,SGD
SGP,2021-05-20,0.0012551604,0.0012418082,262,SINGAPORE,SGD
SGP,2021-05-21,0.0023391507,0.0023322514,262,SINGAPORE,SGD
SGP,2021-05-24,0.0030714641,0.002902677,262,SINGAPORE,SGD
SGP,2021-05-25,0.0088492772,0.0088492772,262,SINGAPORE,SGD
SGP,2021-05-27,0.004189133,0.0039026314,262,SINGAPORE,SGD
SGP,2021-05-28,0.0025036529,0.0024178446,262,SINGAPORE,SGD
SGP,2021-05-31,-0.002066029,-0.002066029,262,SINGAPORE,SGD
SGP,2021-06-01,0.0073483358,0.0072289442,262,SINGAPORE,SGD
SGP,2021-06-02,-0.007067535,-0.007067535,262,SINGAPORE,SGD
SGP,2021-06-03,0.001692777,0.001692777,262,SINGAPORE,SGD
SGP,2021-06-04,-0.004516622,-0.004523063,262,SINGAPORE,SGD
SGP,2021-06-07,0.005766242,0.005766242,262,SINGAPORE,SGD
SGP,2021-06-08,-0.000817191,-0.000817191,262,SINGAPORE,SGD
SGP,2021-06-09,-0.002960004,-0.00297108,262,SINGAPORE,SGD
SGP,2021-06-10,0.0019562139,0.0018908019,262,SINGAPORE,SGD
SGP,2021-06-11,-0.001125209,-0.001125209,262,SINGAPORE,SGD
SGP,2021-06-14,-0.000298626,-0.000326324,262,SINGAPORE,SGD
SGP,2021-06-15,0.0066847846,0.0066847846,262,SINGAPORE,SGD
SGP,2021-06-16,-0.012128513,-0.012152404,262,SINGAPORE,SGD
SGP,2021-06-17,-0.002229433,-0.00223708,262,SINGAPORE,SGD
SGP,2021-06-18,-0.000436965,-0.000446803,262,SINGAPORE,SGD
SGP,2021-06-21,-0.006505097,-0.006505097,262,SINGAPORE,SGD
SGP,2021-06-22,-0.001501742,-0.001501742,262,SINGAPORE,SGD
SGP,2021-06-23,0.0026647417,0.0026647417,262,SINGAPORE,SGD
SGP,2021-06-24,0.0010385291,0.0010385291,262,SINGAPORE,SGD
SGP,2021-06-25,-0.001492976,-0.001492976,262,SINGAPORE,SGD
SGP,2021-06-28,0.001506398,0.0014782939,262,SINGAPORE,SGD
SGP,2021-06-29,-0.009566582,-0.009566582,262,SINGAPORE,SGD
SGP,2021-06-30,0.0089717125,0.0089717125,262,SINGAPORE,SGD
SGP,2021-07-01,0.0000835759,0.0000720387,259,SINGAPORE,SGD
SGP,2021-07-02,0.0023310857,0.0023310857,259,SINGAPORE,SGD
SGP,2021-07-05,0.0034517884,0.0034517884,259,SINGAPORE,SGD
SGP,2021-07-06,0.0135394193,0.0135337529,259,SINGAPORE,SGD
SGP,2021-07-07,-0.013881563,-0.013881563,259,SINGAPORE,SGD
SGP,2021-07-08,-0.011574437,-0.011574437,258,SINGAPORE,SGD
SGP,2021-07-09,0.0093314458,0.0093314458,258,SINGAPORE,SGD
SGP,2021-07-12,0.0042158063,0.0042158063,258,SINGAPORE,SGD
SGP,2021-07-13,0.0059650152,0.0059561172,258,SINGAPORE,SGD
SGP,2021-07-14,-0.003470302,-0.003470302,258,SINGAPORE,SGD
SGP,2021-07-15,-0.00281136,-0.00281136,258,SINGAPORE,SGD
SGP,2021-07-16,0.0032495182,0.0032495182,258,SINGAPORE,SGD
SGP,2021-07-19,-0.011224971,-0.01128816,258,SINGAPORE,SGD
SGP,2021-07-21,-0.000312669,-0.000312669,258,SINGAPORE,SGD
SGP,2021-07-22,0.0109471948,0.0109471948,258,SINGAPORE,SGD
SGP,2021-07-23,-0.001987345,-0.002010248,258,SINGAPORE,SGD
SGP,2021-07-26,-0.003026673,-0.003026673,258,SINGAPORE,SGD
SGP,2021-07-27,-0.000971941,-0.001127824,258,SINGAPORE,SGD
SGP,2021-07-28,0.0017693774,0.0017522845,258,SINGAPORE,SGD
SGP,2021-07-29,0.0099139751,0.0097643757,258,SINGAPORE,SGD
SGP,2021-07-30,-0.00184138,-0.00184138,257,SINGAPORE,SGD
SGP,2021-08-02,-0.000853781,-0.001333764,257,SINGAPORE,SGD
SGP,2021-08-03,-0.001919373,-0.002257683,257,SINGAPORE,SGD
SGP,2021-08-04,0.0096721278,0.0082936689,256,SINGAPORE,SGD
SGP,2021-08-05,-0.001035316,-0.001468945,255,SINGAPORE,SGD
SGP,2021-08-06,0.0012493012,0.0008091202,255,SINGAPORE,SGD
SGP,2021-08-10,0.0084955513,0.0083422014,255,SINGAPORE,SGD
SGP,2021-08-11,-0.006356222,-0.006371332,255,SINGAPORE,SGD
SGP,2021-08-12,0.0020948297,0.0020756467,255,SINGAPORE,SGD
SGP,2021-08-13,-0.00081606,-0.004141431,255,SINGAPORE,SGD
SGP,2021-08-16,-0.005583338,-0.007311142,255,SINGAPORE,SGD
SGP,2021-08-17,-0.009296976,-0.009439254,255,SINGAPORE,SGD
SGP,2021-08-18,0.0061688846,0.0056038874,254,SINGAPORE,SGD
SGP,2021-08-19,-0.012592939,-0.013007222,254,SINGAPORE,SGD
SGP,2021-08-20,0.0034543735,0.0030439007,254,SINGAPORE,SGD
SGP,2021-08-23,-0.003858813,-0.003923098,254,SINGAPORE,SGD
SGP,2021-08-24,0.0036552757,0.0036316374,254,SINGAPORE,SGD
SGP,2021-08-25,0.0022383022,0.0021908398,254,SINGAPORE,SGD
SGP,2021-08-26,-0.00088351,-0.000949283,254,SINGAPORE,SGD
SGP,2021-08-27,-0.007748477,-0.007759531,254,SINGAPORE,SGD
SGP,2021-08-30,0.0077615128,0.007512871,254,SINGAPORE,SGD
SGP,2021-08-31,-0.011597153,-0.011624508,254,SINGAPORE,SGD
SGP,2021-09-01,0.006994812,0.0069617717,254,SINGAPORE,SGD
SGP,2021-09-02,0.0022372802,0.0022372802,254,SINGAPORE,SGD
SGP,2021-09-03,-0.000548069,-0.000670196,254,SINGAPORE,SGD
SGP,2021-09-06,0.0055749175,0.0055560042,254,SINGAPORE,SGD
SGP,2021-09-07,-0.001070893,-0.001070893,254,SINGAPORE,SGD
SGP,2021-09-08,-0.011666349,-0.011682254,254,SINGAPORE,SGD
SGP,2021-09-09,0.0010150389,0.0008077911,254,SINGAPORE,SGD
SGP,2021-09-10,0.0077668716,0.0077337269,254,SINGAPORE,SGD
SGP,2021-09-13,-0.006484277,-0.006505228,254,SINGAPORE,SGD
SGP,2021-09-14,0.0017168608,0.0017168608,254,SINGAPORE,SGD
SGP,2021-09-15,-0.0052552,-0.0052552,254,SINGAPORE,SGD
SGP,2021-09-16,0.0012764992,0.0012400052,254,SINGAPORE,SGD
SGP,2021-09-17,0.0030158506,0.0030158506,254,SINGAPORE,SGD
SGP,2021-09-20,-0.010528929,-0.010609549,254,SINGAPORE,SGD
SGP,2021-09-21,0.0054314862,0.0054314862,253,SINGAPORE,SGD
SGP,2021-09-22,-0.003438991,-0.003438991,253,SINGAPORE,SGD
SGP,2021-09-23,0.0074004133,0.0074004133,253,SINGAPORE,SGD
SGP,2021-09-24,-0.003299287,-0.003299287,253,SINGAPORE,SGD
SGP,2021-09-27,0.0078224966,0.0078224966,253,SINGAPORE,SGD
SGP,2021-09-28,-0.00539304,-0.00539304,253,SINGAPORE,SGD
SGP,2021-09-29,-0.001654477,-0.001657778,253,SINGAPORE,SGD
SGP,2021-09-30,0.0031923317,0.0031923317,253,SINGAPORE,SGD
SGP,2021-10-01,-0.009170468,-0.009170468,253,SINGAPORE,SGD
SGP,2021-10-04,0.0090431158,0.0090389925,253,SINGAPORE,SGD
SGP,2021-10-05,-0.005560113,-0.005561712,253,SINGAPORE,SGD
SGP,2021-10-06,0.0058821391,0.0058728129,253,SINGAPORE,SGD
SGP,2021-10-07,0.0055709879,0.0055655069,253,SINGAPORE,SGD
SGP,2021-10-08,0.0040354114,0.0040308226,253,SINGAPORE,SGD
SGP,2021-10-11,0.0027612578,0.0027519464,252,SINGAPORE,SGD
SGP,2021-10-12,-0.001195611,-0.001271988,252,SINGAPORE,SGD
SGP,2021-10-13,0.0113455692,0.0113455692,252,SINGAPORE,SGD
SGP,2021-10-14,0.004157559,0.0040096077,252,SINGAPORE,SGD
SGP,2021-10-15,0.0023337234,0.0023337234,252,SINGAPORE,SGD
SGP,2021-10-18,0.0003470311,0.0003470311,252,SINGAPORE,SGD
SGP,2021-10-19,0.0060919782,0.0060203106,252,SINGAPORE,SGD
SGP,2021-10-20,-0.001710759,-0.001710759,252,SINGAPORE,SGD
SGP,2021-10-21,-0.00184484,-0.00184484,252,SINGAPORE,SGD
SGP,2021-10-22,0.0033541269,0.0033541269,252,SINGAPORE,SGD
SGP,2021-10-25,-0.000705861,-0.000705861,252,SINGAPORE,SGD
SGP,2021-10-26,-0.000319031,-0.00034878,252,SINGAPORE,SGD
SGP,2021-10-27,0.0022838651,0.0022838651,252,SINGAPORE,SGD
SGP,2021-10-28,-0.005506521,-0.005513544,252,SINGAPORE,SGD
SGP,2021-10-29,-0.002021229,-0.002129768,252,SINGAPORE,SGD
SGP,2021-11-01,0.005892412,0.0057022618,252,SINGAPORE,SGD
SGP,2021-11-02,0.0023803554,0.0021362603,252,SINGAPORE,SGD
SGP,2021-11-03,-0.001646548,-0.00235938,252,SINGAPORE,SGD
SGP,2021-11-05,0.0042717222,0.003933239,252,SINGAPORE,SGD
SGP,2021-11-08,0.0061323252,0.0060637322,252,SINGAPORE,SGD
SGP,2021-11-09,-0.004514758,-0.004519931,252,SINGAPORE,SGD
SGP,2021-11-10,-0.004147282,-0.004147282,252,SINGAPORE,SGD
SGP,2021-11-11,0.0020573144,0.0020096338,252,SINGAPORE,SGD
SGP,2021-11-12,0.0012094238,-0.000235575,252,SINGAPORE,SGD
SGP,2021-11-15,0.0033685717,0.0033685717,252,SINGAPORE,SGD
SGP,2021-11-16,-0.001657635,-0.001844416,252,SINGAPORE,SGD
SGP,2021-11-17,-0.002556065,-0.002556065,252,SINGAPORE,SGD
SGP,2021-11-18,0.0015252343,0.001365252,252,SINGAPORE,SGD
SGP,2021-11-19,-0.001953016,-0.002038731,252,SINGAPORE,SGD
SGP,2021-11-22,0.0008912343,0.0007831749,252,SINGAPORE,SGD
SGP,2021-11-23,-0.001394965,-0.00142287,252,SINGAPORE,SGD
SGP,2021-11-24,0.0006291445,0.0006291445,252,SINGAPORE,SGD
SGP,2021-11-25,-0.000648111,-0.000648111,252,SINGAPORE,SGD
SGP,2021-11-26,-0.016207405,-0.016208367,252,SINGAPORE,SGD
SGP,2021-11-29,-0.012249579,-0.012249579,252,SINGAPORE,SGD
SGP,2021-11-30,-0.020614885,-0.020726589,252,SINGAPORE,SGD
SGP,2021-12-01,0.013786347,0.0137628401,252,SINGAPORE,SGD
SGP,2021-12-02,-0.003381308,-0.003383459,252,SINGAPORE,SGD
SGP,2021-12-03,0.0037643161,0.0037643161,252,SINGAPORE,SGD
SGP,2021-12-06,0.0035901128,0.0035659716,252,SINGAPORE,SGD
SGP,2021-12-07,0.0071545315,0.0071545315,252,SINGAPORE,SGD
SGP,2021-12-08,0.0002874437,0.0002874437,252,SINGAPORE,SGD
SGP,2021-12-09,0.0025531221,0.0025531221,252,SINGAPORE,SGD
SGP,2021-12-10,-0.002990354,-0.003029485,252,SINGAPORE,SGD
SGP,2021-12-13,-0.003580289,-0.003580289,252,SINGAPORE,SGD
SGP,2021-12-14,-0.000310363,-0.000871341,252,SINGAPORE,SGD
SGP,2021-12-15,-0.001537212,-0.001545001,252,SINGAPORE,SGD
SGP,2021-12-16,0.0041751509,0.0041751509,252,SINGAPORE,SGD
SGP,2021-12-17,-0.004183592,-0.00548953,252,SINGAPORE,SGD
SGP,2021-12-20,-0.012182329,-0.012182329,252,SINGAPORE,SGD
SGP,2021-12-21,0.0021504511,0.0021504511,252,SINGAPORE,SGD
SGP,2021-12-22,0.0003775108,0.0003775108,252,SINGAPORE,SGD
SGP,2021-12-23,0.0039216498,0.0039216498,252,SINGAPORE,SGD
SGP,2021-12-24,0.0037002701,0.0037002701,252,SINGAPORE,SGD
SGP,2021-12-27,-0.000162626,-0.000162626,252,SINGAPORE,SGD
SGP,2021-12-28,0.0081930731,0.0081210099,252,SINGAPORE,SGD
SGP,2021-12-29,0.0033903012,0.0033903012,252,SINGAPORE,SGD
SGP,2021-12-30,-0.00309407,-0.00309407,252,SINGAPORE,SGD
SGP,2021-12-31,0.0002508951,0.0002508951,252,SINGAPORE,SGD
SGP,2022-01-03,0.0018046577,0.0017858612,252,SINGAPORE,SGD
SGP,2022-01-04,0.0113247748,0.0113247748,252,SINGAPORE,SGD
SGP,2022-01-05,-0.006166949,-0.006166949,252,SINGAPORE,SGD
SGP,2022-01-06,0.0027780489,0.0027780489,252,SINGAPORE,SGD
SGP,2022-01-07,0.0050345997,0.0050345997,252,SINGAPORE,SGD
SGP,2022-01-10,0.0054850863,0.0054811765,252,SINGAPORE,SGD
SGP,2022-01-11,0.0047735247,0.0047735247,252,SINGAPORE,SGD
SGP,2022-01-12,0.0021149739,0.0021149739,252,SINGAPORE,SGD
SGP,2022-01-13,0.0008546598,0.0008546598,252,SINGAPORE,SGD
SGP,2022-01-14,0.0060149812,0.0060149812,252,SINGAPORE,SGD
SGP,2022-01-17,0.0012887049,0.0012887049,252,SINGAPORE,SGD
SGP,2022-01-18,-0.002863667,-0.002863667,252,SINGAPORE,SGD
SGP,2022-01-19,0.0006975028,0.0006975028,252,SINGAPORE,SGD
SGP,2022-01-20,0.0026872483,0.0026872483,252,SINGAPORE,SGD
SGP,2022-01-21,-0.00088746,-0.000896466,252,SINGAPORE,SGD
SGP,2022-01-24,-0.003950117,-0.004061862,252,SINGAPORE,SGD
SGP,2022-01-25,-0.010752865,-0.010752865,252,SINGAPORE,SGD
SGP,2022-01-26,0.0063577467,0.0062285593,252,SINGAPORE,SGD
SGP,2022-01-27,-0.004899223,-0.004927653,252,SINGAPORE,SGD
SGP,2022-01-28,-0.004523282,-0.004523282,252,SINGAPORE,SGD
SGP,2022-01-31,0.0033446344,0.0032065743,252,SINGAPORE,SGD
SGP,2022-02-03,0.017196943,0.0168512442,251,SINGAPORE,SGD
SGP,2022-02-04,0.0049455189,0.0046134395,251,SINGAPORE,SGD
SGP,2022-02-07,0.0086714867,0.00862623,251,SINGAPORE,SGD
SGP,2022-02-08,0.0082145496,0.008029146,251,SINGAPORE,SGD
SGP,2022-02-09,0.0068045476,0.0067097909,251,SINGAPORE,SGD
SGP,2022-02-10,0.0014627752,0.0014627752,251,SINGAPORE,SGD
SGP,2022-02-11,0.0003588806,0.0001601371,251,SINGAPORE,SGD
SGP,2022-02-14,-0.0034687,-0.003514639,251,SINGAPORE,SGD
SGP,2022-02-15,0.0026865675,0.0021663427,251,SINGAPORE,SGD
SGP,2022-02-16,0.0040786492,0.0038757708,251,SINGAPORE,SGD
SGP,2022-02-17,0.0013762158,0.0013762158,251,SINGAPORE,SGD
SGP,2022-02-18,-0.002480023,-0.002497932,251,SINGAPORE,SGD
SGP,2022-02-21,0.0012400275,0.0012400275,251,SINGAPORE,SGD
SGP,2022-02-22,-0.010421933,-0.010471818,250,SINGAPORE,SGD
SGP,2022-02-23,-0.000770884,-0.000894067,250,SINGAPORE,SGD
SGP,2022-02-24,-0.031758358,-0.031779073,250,SINGAPORE,SGD
SGP,2022-02-25,0.0068106512,0.0067914498,250,SINGAPORE,SGD
SGP,2022-02-28,-0.012566013,-0.012572126,250,SINGAPORE,SGD
SGP,2022-03-01,0.0096762504,0.0096642038,250,SINGAPORE,SGD
SGP,2022-03-02,-0.007044037,-0.007044037,250,SINGAPORE,SGD
SGP,2022-03-03,0.0053728809,0.0053728809,250,SINGAPORE,SGD
SGP,2022-03-04,-0.005848214,-0.005891213,250,SINGAPORE,SGD
SGP,2022-03-07,-0.009989962,-0.010041439,249,SINGAPORE,SGD
SGP,2022-03-08,-0.009868701,-0.009868701,249,SINGAPORE,SGD
SGP,2022-03-09,0.011895401,0.011895401,249,SINGAPORE,SGD
SGP,2022-03-10,0.0108541474,0.0105517758,249,SINGAPORE,SGD
SGP,2022-03-11,0.0039539999,0.0039431618,249,SINGAPORE,SGD
SGP,2022-03-14,-0.005498743,-0.005604265,249,SINGAPORE,SGD
SGP,2022-03-15,0.0004629467,0.0004316359,249,SINGAPORE,SGD
SGP,2022-03-16,0.0152707331,0.0152707331,249,SINGAPORE,SGD
SGP,2022-03-17,0.0082768467,0.0082292827,249,SINGAPORE,SGD
SGP,2022-03-18,0.0023610104,0.0023610104,249,SINGAPORE,SGD
SGP,2022-03-21,0.009078959,0.009078959,249,SINGAPORE,SGD
SGP,2022-03-22,0.0014717287,0.0014717287,249,SINGAPORE,SGD
SGP,2022-03-23,0.0017828081,0.0017828081,249,SINGAPORE,SGD
SGP,2022-03-24,0.0094266726,0.0094266726,249,SINGAPORE,SGD
SGP,2022-03-25,0.0033880547,0.0033880547,249,SINGAPORE,SGD
SGP,2022-03-28,0.0057847898,0.0057847898,249,SINGAPORE,SGD
SGP,2022-03-29,-0.001501011,-0.001523836,249,SINGAPORE,SGD
SGP,2022-03-30,0.0046785978,0.0046785978,248,SINGAPORE,SGD
SGP,2022-03-31,-0.007241766,-0.007241766,247,SINGAPORE,SGD
SGP,2022-04-01,0.0000341785,0.0000341785,247,SINGAPORE,SGD
SGP,2022-04-04,0.0011142372,0.0011142372,247,SINGAPORE,SGD
SGP,2022-04-05,0.007993703,0.007993703,247,SINGAPORE,SGD
SGP,2022-04-06,-0.005259017,-0.005259017,247,SINGAPORE,SGD
SGP,2022-04-07,-0.003787308,-0.003787308,247,SINGAPORE,SGD
SGP,2022-04-08,-0.003050877,-0.004631438,247,SINGAPORE,SGD
SGP,2022-04-11,-0.006450343,-0.006450343,247,SINGAPORE,SGD
SGP,2022-04-12,-0.007792171,-0.007792171,247,SINGAPORE,SGD
SGP,2022-04-13,0.004412322,0.004412322,247,SINGAPORE,SGD
SGP,2022-04-14,-0.000496004,-0.000496004,247,SINGAPORE,SGD
SGP,2022-04-18,-0.007291498,-0.007291498,247,SINGAPORE,SGD
SGP,2022-04-19,0.0002586477,0.0002046885,247,SINGAPORE,SGD
SGP,2022-04-20,0.0080563559,0.0079646277,247,SINGAPORE,SGD
SGP,2022-04-21,0.0059454812,0.0059454812,247,SINGAPORE,SGD
SGP,2022-04-22,0.0013420993,0.0012917673,247,SINGAPORE,SGD
SGP,2022-04-25,-0.005751151,-0.006172289,247,SINGAPORE,SGD
SGP,2022-04-26,-0.000380298,-0.002285593,247,SINGAPORE,SGD
SGP,2022-04-27,-0.000538707,-0.000835277,247,SINGAPORE,SGD
SGP,2022-04-28,0.0045212871,0.0017629643,247,SINGAPORE,SGD
SGP,2022-04-29,0.0071018859,0.0070585652,247,SINGAPORE,SGD
SGP,2022-05-04,-0.002255195,-0.003023932,247,SINGAPORE,SGD
SGP,2022-05-05,-0.001614185,-0.002202999,247,SINGAPORE,SGD
SGP,2022-05-06,-0.010000588,-0.013245657,246,SINGAPORE,SGD
SGP,2022-05-09,-0.005350087,-0.00643891,246,SINGAPORE,SGD
SGP,2022-05-10,-0.011541162,-0.01190323,246,SINGAPORE,SGD
SGP,2022-05-11,0.0002561237,-0.001356728,246,SINGAPORE,SGD
SGP,2022-05-12,-0.017360067,-0.017400647,246,SINGAPORE,SGD
SGP,2022-05-13,0.0077724633,0.0074948643,246,SINGAPORE,SGD
SGP,2022-05-17,0.0027839273,0.002760708,245,SINGAPORE,SGD
SGP,2022-05-18,0.0063717429,0.0061455099,244,SINGAPORE,SGD
SGP,2022-05-19,-0.011480582,-0.011572096,244,SINGAPORE,SGD
SGP,2022-05-20,0.012177349,0.0121730952,244,SINGAPORE,SGD
SGP,2022-05-23,-0.006387817,-0.00645998,244,SINGAPORE,SGD
SGP,2022-05-24,-0.006067099,-0.006298113,244,SINGAPORE,SGD
SGP,2022-05-25,-0.00246193,-0.002472825,244,SINGAPORE,SGD
SGP,2022-05-26,0.0077426115,0.0075619242,244,SINGAPORE,SGD
SGP,2022-05-27,0.0035566321,0.0035566321,244,SINGAPORE,SGD
SGP,2022-05-30,0.002858794,0.0022969037,244,SINGAPORE,SGD
SGP,2022-05-31,-0.00046703,-0.00046703,244,SINGAPORE,SGD
SGP,2022-06-01,0.0012843977,0.0012843977,244,SINGAPORE,SGD
