sasdate,state,crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
2017-11-01,0,0,0.6558804605952006,0.03676995183589431,0.2710324159098443,0.0005074534120545658,3.186229178782694e-07,0.035809399624089217
2017-12-01,0,0,0.9126343095448305,0.0057705616615718915,0.06694446169000312,6.453061935936448e-05,2.317240822069137e-08,0.014586113311826854
2018-01-01,2,0,0.0041170081912047015,0.009508518101627231,0.9671196447254089,0.002386407490509895,2.718581566479589e-06,0.01686570290968194
2018-02-01,0,0,0.8199192549061867,0.057480465942657336,0.08104832749937721,0.0003198068532172887,5.532428325442295e-07,0.0412315915557297
2018-03-01,0,0,0.8252595817284223,0.09901921045697307,0.05425086725014489,0.00031911061191945207,3.623096283309678e-08,0.021151193721577963
2018-04-01,0,0,0.6843250367687805,0.047630667773953174,0.14786726539363107,0.000602851095760036,4.247352362359296e-07,0.11957375423263883
2018-05-01,0,0,0.801257232093294,0.0889574099891311,0.10443507982143777,0.0005277581638223266,3.633285766517948e-08,0.004822483599457644
2018-06-01,0,0,0.9760335288597242,0.00604068958687102,0.015263389323871598,2.485724596420518e-05,9.949325462759816e-09,0.0026375250342435654
2018-07-01,0,0,0.736952314774608,0.014594816998859984,0.23881620753585114,0.0001926877883536387,1.5281589106342756e-07,0.009443820086435583
2018-08-01,0,0,0.7308779661132601,0.027179262298260395,0.23948852481986893,0.0002869043960738841,6.532481541567008e-08,0.0021672770477219002
2018-09-01,2,0,0.13094019341312496,0.01537985777996931,0.6418017547337403,0.0007122983467636909,8.621863724977421e-07,0.21116503354002905
2018-10-01,1,0,0.00643020955837069,0.9146542220924246,0.06351091588608979,0.010245973140169147,3.842848111875206e-06,0.0051548364748345045
2018-11-01,0,0,0.8518703679275633,0.007722614943501337,0.137630186862122,5.997043788048747e-05,8.939923929561627e-09,0.0027168508890092953
2018-12-01,1,0,4.961869565893495e-05,0.974875649991669,0.012157160925789237,0.012891970784465726,6.553045435274418e-07,2.4944297873960785e-05
2019-01-01,2,0,0.05797634270644371,0.03470931663599502,0.8975125272252501,0.00213024451743282,1.0774665532714063e-07,0.007671461168223469
2019-02-01,0,0,0.6227947114640112,0.01280098882915289,0.32976431811519474,0.00022232333489117503,9.2469473392566e-08,0.034417565787276914
2019-03-01,2,0,0.0020843820648776814,0.020953245156177688,0.9751066016319615,0.0013192815511599359,7.405432723066493e-08,0.0005364155414960826
2019-04-01,2,0,0.09428776753350233,0.012232066180682163,0.8730749063221296,0.000463759349557686,2.1325317473460405e-07,0.019941287360952766
2019-05-01,1,0,0.0002627899581618308,0.7882417838557105,0.19778479436535656,0.012834351955552808,2.5363948249254417e-07,0.0008760262257360687
2019-06-01,2,0,0.007760800470092954,0.011952161386261383,0.9781480736447496,0.0008343675508332769,1.02336119970616e-08,0.0013045867144502042
2019-07-01,0,0,0.7650444353484375,0.006533900871811541,0.21716330360488773,0.00010385386860092038,4.271261802231581e-08,0.011154463593643959
2019-08-01,2,0,4.049936375846001e-05,0.32874516164369155,0.6589916624752583,0.01215255823326411,1.084235062842422e-07,7.000986052173778e-05
2019-09-01,1,0,0.3509010766997966,0.4833402847616198,0.14991706897880258,0.006171327868203703,3.5351145283456623e-07,0.00966988818012472
2019-10-01,2,0,0.01310538349422008,0.013352787463707822,0.9590900340237025,0.0012793135858348275,3.077263367403912e-08,0.013172450659901561
2019-11-01,0,0,0.9669020115514118,0.005373803452653798,0.026772117619341496,4.0292784562650706e-05,1.4505272645948666e-08,0.0009117600867575392
2019-12-01,0,0,0.8442871362222714,0.007066743976935436,0.12938039481096544,0.00014645898401551778,1.672324574184945e-08,0.019119249282566822
2020-01-01,1,0,0.0007086507417466709,0.9174831063606735,0.06468060014525773,0.017126724646476653,4.3730265097242126e-07,4.808031945731553e-07
2020-02-01,1,0,5.321808707518175e-09,0.905354176775042,0.016831057502834437,0.07780571985204601,1.1766190445236851e-07,8.922886364779822e-06
2020-03-01,3,1,3.1718603417689302e-52,2.766883255556972e-06,1.2288286905667539e-18,0.9999972302394571,2.8772872548754274e-09,1.1829001412508958e-25
2020-04-01,1,0,0.00017279961846197083,0.7957696976765057,0.1502034406333862,0.05378654422123281,1.140482965438484e-06,6.637736744620346e-05
2020-05-01,2,0,0.29247175133134834,0.09652152357573215,0.603500525227346,0.0034182459723950632,2.6784934093910405e-07,0.0040876860438380375
2020-06-01,0,0,0.9916640502164619,0.001328530910104051,0.006289732868205201,6.865157468972946e-06,5.159140425480612e-10,0.0007108203318454867
2020-07-01,2,0,0.021819420958563065,0.01008597274832803,0.9640982087058727,0.002131501825759642,5.179126207298827e-08,0.001864843970214349
2020-08-01,2,0,3.226740640897748e-05,0.01281101143062316,0.954515327655065,0.026282128665479385,1.6283161919481449e-06,0.006357636526230656
2020-09-01,0,0,0.8228187452947718,0.13071326199599087,0.04269153522467474,0.0008917681932687375,1.086203831959465e-07,0.0028845806709107687
2020-10-01,0,0,0.932323093826959,0.05676180576055069,0.005582258981753214,0.00014528132310804654,8.938810959638815e-09,0.005187551168817334
2020-11-01,1,0,0.03018595046541806,0.9554847830681854,0.0038763493550148555,0.010444221881421122,4.840916778664557e-08,8.646820792126006e-06
2020-12-01,0,0,0.9805764354160701,0.011895628694467024,0.0069288467798602265,7.2738997640894e-05,2.3936091637003494e-09,0.0005263477183532597
2021-01-01,1,0,0.003947019698508893,0.9884783586181666,0.0002661243402905546,0.007266971459153257,3.325738119478345e-08,4.149262649962131e-05
