,state,crisis,p_crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
2018-09-01,3,0,0.004897870020247597,0.004897870020247597,0.21810970830613455,0.20105345730173907,0.2304958788181152,0.16627361293103146,0.1791694726217371
2018-10-01,3,0,0.03308073761937806,0.03308073761937806,0.16871160330078933,0.17864626735656833,0.23149494989949568,0.20470881670458574,0.1833576251182159
2018-11-01,2,0,0.04414554284072818,0.04414554284072818,0.17344729290209812,0.21346497234248266,0.20661690324863277,0.1808856557843532,0.18143963288074916
2018-12-01,4,0,0.12551293020787063,0.12551293020787063,0.15488590275388964,0.17113149392097457,0.17997824485999134,0.20629496067094055,0.16219646758545883
2019-01-01,3,0,0.03081795928338173,0.03081795928338173,0.15554785644022331,0.1927770783903242,0.23051627806495237,0.21149048399741777,0.17885034382273135
2019-02-01,3,0,0.004655137432180402,0.004655137432180402,0.18027389126372156,0.17750008822637534,0.2439232588876937,0.19653741482891168,0.19711020936012189
2019-03-01,5,0,0.00298528082722229,0.00298528082722229,0.20448622283255652,0.21992535090312293,0.19447652781009317,0.15806611281820496,0.22006050480780293
2019-04-01,5,0,0.006731096937117979,0.006731096937117979,0.183279159150516,0.21163330339580103,0.18336216104407219,0.18768996123465606,0.22730431823684347
2019-05-01,5,0,0.09038613358258735,0.09038613358258735,0.16884610626864718,0.16238300633921343,0.1662214259002388,0.19636884027058726,0.21579448763781633
2019-06-01,1,0,0.01787415589728802,0.01787415589728802,0.2223088174104076,0.15447819276371236,0.1723420444909682,0.21717417590612953,0.21582261353051216
2019-07-01,1,0,0.003599291566798406,0.003599291566798406,0.22282730504729625,0.19402269720952303,0.17759318994408163,0.17992139096269813,0.22203612526860617
2019-08-01,5,0,0.015414514769289742,0.015414514769289742,0.18534412116345195,0.18212217349620238,0.1630414430825743,0.22108721222506936,0.2329905352624278
2019-09-01,2,0,0.009300202489493092,0.009300202489493092,0.18513166813518125,0.2185230487211768,0.18962450889065466,0.2007192072654042,0.19670136449709927
2019-10-01,5,0,0.008194531127187868,0.008194531127187868,0.21505121408882275,0.15068787278434498,0.20715237658325378,0.19563639173839995,0.22327761367699878
2019-11-01,5,0,0.009884249232561279,0.009884249232561279,0.19092498375068054,0.21534203164540985,0.17258564571626642,0.1823167674128544,0.22894632224123734
2019-12-01,5,0,0.008790898021324527,0.008790898021324527,0.1936507863950616,0.19255084529054614,0.17674557036252028,0.18602141279322518,0.24224048713633098
2020-01-01,3,0,0.1605435603061366,0.1605435603061366,0.17347053762637754,0.16255960250513404,0.19779350195791406,0.14842062769242917,0.1572121699111691
2020-02-01,1,0,0.1813646675811084,0.1813646675811084,0.18329107765872407,0.1537744154279372,0.18214035363861936,0.1415303845993104,0.15789910109348188
2020-03-01,0,1,0.7361397287528836,0.7361397287528836,0.05264756855316763,0.05864218345183199,0.05847562216580768,0.045346254377652294,0.0487486426983931
