gamma,regime_source,rebalance_month,strategy,success,objective,VaR_v,theta_used,robust_norm_value,robust_penalty_component,max_weight,effective_n_assets,predicted_state,predicted_state_prob,regime_weight_max,regime_weight_argmax,message
0.06,altdata_bnmeanrank_hmm,2016-10-01,RS-CVaR,True,0.0740064762508854,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999614173809483,0.9898109132088156,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2016-10-01,RSDR-CVaR,True,0.18291255019003153,0.0757753,0.03794716921718739,0.10000000000000016,0.07589433843437483,0.10000000000000059,9.999999999999995,2,0.9999614173809483,0.9898109132088156,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2016-11-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.999993439961572,0.9898426074714788,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2016-11-01,DR-CVaR,True,0.1764253439504962,0.07577529999999999,0.03717347197524814,0.1,0.07434694395049621,0.10000000000000003,10.0,2,0.999993439961572,0.9898426074714788,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2016-11-01,RS-CVaR,True,0.07400694229832942,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.999993439961572,0.9898426074714788,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2016-11-01,RSDR-CVaR,True,0.1829129429504045,0.07577529999999995,0.037946865495438416,0.10000000000000003,0.07589373099087679,0.10000000000000063,10.00000000000001,2,0.999993439961572,0.9898426074714788,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2016-12-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999583243633215,0.9999078284182125,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2016-12-01,DR-CVaR,True,0.1764253439504962,0.07577529999999996,0.03717347197524814,0.1,0.07434694395049621,0.1,10.0,2,0.9999583243633215,0.9999078284182125,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2016-12-01,RS-CVaR,True,0.0742815817632966,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999583243633215,0.9999078284182125,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2016-12-01,RSDR-CVaR,True,0.1830506935075119,0.07577529999999982,0.03785689276473518,0.09999999999999996,0.07571378552947026,0.10000000000000038,10.000000000000044,2,0.9999583243633215,0.9999078284182125,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-01-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9998938180896643,0.9998438371233435,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-01-01,DR-CVaR,True,0.1764253439504962,0.07577529999999996,0.03717347197524814,0.1,0.07434694395049621,0.1,9.999999999999996,2,0.9998938180896643,0.9998438371233435,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-01-01,RS-CVaR,True,0.07401105976388911,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9998938180896643,0.9998438371233435,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-01-01,RSDR-CVaR,True,0.18266224317513496,0.07577529999999993,0.037819912904841525,0.1000000000000002,0.07563982580968313,0.10000000000000368,10.000000000000007,2,0.9998938180896643,0.9998438371233435,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-02-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999849898829697,0.9999354906344443,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-02-01,DR-CVaR,True,0.1764253439504962,0.07577529999999996,0.03717347197524814,0.1,0.07434694395049621,0.1,9.999999999999996,2,0.9999849898829697,0.9999354906344443,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-02-01,RS-CVaR,True,0.07374788316439464,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999849898829697,0.9999354906344443,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-02-01,RSDR-CVaR,True,0.18228248003131947,0.07577530000000048,0.03778178569619904,0.1,0.07556357139239801,0.1000000000000256,9.999999999999927,2,0.9999849898829697,0.9999354906344443,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-03-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999493825679471,0.9999003740591981,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-03-01,DR-CVaR,True,0.1764253439504962,0.07577529999999996,0.03717347197524814,0.1,0.07434694395049621,0.1,9.999999999999996,2,0.9999493825679471,0.9999003740591981,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-03-01,RS-CVaR,True,0.07348826794750252,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999493825679471,0.9999003740591981,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-03-01,RSDR-CVaR,True,0.1819080953101217,0.0757753,0.03774534297859777,0.1,0.07549068595719549,0.1,9.999999999999996,2,0.9999493825679471,0.9999003740591981,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-04-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999659554100213,0.9999174220880735,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-04-01,DR-CVaR,True,0.1764253439504962,0.07577529999999996,0.03717347197524814,0.1,0.07434694395049621,0.1,9.999999999999996,2,0.9999659554100213,0.9999174220880735,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-04-01,RS-CVaR,True,0.07323420593041771,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999659554100213,0.9999174220880735,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-04-01,RSDR-CVaR,True,0.1815407757551104,0.0757753,0.03770874241435911,0.1,0.07541748482871817,0.1,9.999999999999996,2,0.9999659554100213,0.9999174220880735,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-05-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999847542450693,0.9999366832109408,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-05-01,DR-CVaR,True,0.1764253439504962,0.07577529999999996,0.03717347197524814,0.1,0.07434694395049621,0.1,9.999999999999996,2,0.9999847542450693,0.9999366832109408,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-05-01,RS-CVaR,True,0.07298493120349822,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999847542450693,0.9999366832109408,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-05-01,RSDR-CVaR,True,0.1811798180371502,0.07577529999999971,0.037672488404658554,0.10000000000000041,0.07534497680931736,0.1000000000000013,10.000000000000016,2,0.9999847542450693,0.9999366832109408,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-06-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.999950571467906,0.9999029658665244,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-06-01,DR-CVaR,True,0.17642534395049622,0.0757753,0.03717347197524814,0.1,0.07434694395049621,0.1,9.999999999999996,2,0.999950571467906,0.9999029658665244,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-06-01,RS-CVaR,True,0.0727402036225236,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.999950571467906,0.9999029658665244,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-06-01,RSDR-CVaR,True,0.18082467955546266,0.07577530000000006,0.03763721126196042,0.09999999999999999,0.07527442252392076,0.10000000000000292,10.00000000000002,2,0.999950571467906,0.9999029658665244,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-07-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999796286556675,0.9999324670900812,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-07-01,DR-CVaR,True,0.1764253439504962,0.07577529999999996,0.03717347197524814,0.1,0.07434694395049621,0.1,9.999999999999996,2,0.9999796286556675,0.9999324670900812,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-07-01,RS-CVaR,True,0.07250015500151186,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999796286556675,0.9999324670900812,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-07-01,RSDR-CVaR,True,0.18047599753932556,0.07577529999999975,0.03760157062495865,0.10000000000000032,0.07520314124991748,0.10000000000000679,9.999999999999906,2,0.9999796286556675,0.9999324670900812,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-08-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9998445689121094,0.9997978890455335,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-08-01,DR-CVaR,True,0.1764253439504961,0.07577529999999998,0.03717347197524814,0.09999999999999995,0.07434694395049618,0.10000000000000249,10.000000000000002,2,0.9998445689121094,0.9997978890455335,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-08-01,RS-CVaR,True,0.07226472294580413,0.04702250493628684,0.0,1.0,0.0,0.6444902407181623,1.8458533094559986,2,0.9998445689121094,0.9997978890455335,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-08-01,RSDR-CVaR,True,0.18013231632028642,0.07577529999999993,0.037568258052634106,0.09999999999999909,0.07513651610526746,0.10000000000000935,9.999999999999854,2,0.9998445689121094,0.9997978890455335,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-09-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9999476128330763,0.9999013362442543,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-09-01,DR-CVaR,True,0.17642534395049622,0.0757753,0.03717347197524814,0.1,0.07434694395049621,0.1,9.999999999999996,2,0.9999476128330763,0.9999013362442543,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-09-01,RS-CVaR,True,0.07203315035709179,0.04702250493628684,0.0,1.0,0.0,0.6444902407181623,1.8458533094559986,2,0.9999476128330763,0.9999013362442543,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-09-01,RSDR-CVaR,True,0.17979562664094229,0.07577529999999999,0.0375324554108502,0.09999999999999988,0.07506491082170025,0.10000000000000066,10.000000000000007,2,0.9999476128330763,0.9999013362442543,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-10-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9996253979715195,0.9995796730910631,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.06,altdata_bnmeanrank_hmm,2017-10-01,DR-CVaR,True,0.17642534395049622,0.0757753,0.03717347197524814,0.1,0.07434694395049621,0.1,9.999999999999996,2,0.9996253979715195,0.9995796730910631,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
