Date,Regime_0,Regime_1,Regime_2,Regime_3
2009-11-23,0.0009213492010941758,0.999061620199339,1.7030599565289467e-05,1.1128185078108586e-148
2009-11-24,7.392536124853449e-07,0.10620673974390953,0.8937925210024781,3.9497724799289434e-22
2009-11-25,0.00020693371208952062,0.9997930581556115,8.132297389758358e-09,2.845989844280491e-207
2009-11-26,1.0,5.088184893738156e-31,2.400111501620278e-75,1.0018605818997263e-30
2009-11-27,0.0010144534445896566,0.9989855465531089,2.3002707804660114e-12,1.6139070318205759e-270
2009-11-30,0.7341074493525934,0.26589254946171825,1.1856875481899155e-09,1.1352001855733158e-51
2009-12-01,0.9642428497345101,0.03575715026548892,1.7735588985773574e-20,5.1390637476549506e-213
2009-12-02,2.2314513822121935e-05,0.41981308829159847,0.5801645971945787,2.410728191566206e-44
2009-12-03,2.2702207896081796e-06,0.13475353808679064,0.8652441916924191,1.6271716292308963e-70
2009-12-04,0.01146751069701025,0.9884522489003849,8.024040260456236e-05,1.4640742021048518e-141
2009-12-07,3.967768149931285e-06,0.06779398801195763,0.9322020439676236,2.5226911012334e-10
2009-12-08,0.00029476008421945485,0.9997036371311875,1.60278459152183e-06,2.253275639895104e-133
2009-12-09,0.0012615816713163737,0.9987384183014704,2.7212524555456246e-11,8.982732754399817e-160
2009-12-10,3.351498516351935e-05,0.8640804614992489,0.13588602351558884,5.234144513439551e-46
2009-12-11,5.470068915106488e-06,0.2778818129118172,0.7221127170192675,3.1954150435385064e-32
2009-12-14,0.0029985396640466603,0.9969733000629625,2.8160272991072898e-05,2.54600312235247e-121
2009-12-15,3.1152073707699323e-07,0.02399875993446371,0.9760009285447995,4.2713153623103376e-24
2009-12-16,0.0022236124185166075,0.9977763344432731,5.3138211305355305e-08,7.696608610937019e-133
2009-12-17,0.04731279241451406,0.9526872075853626,1.2326532377670124e-13,3.9994841784357285e-260
