,MXCXDMHR,LGY7TRUH,LUACTRUU,LF98TRUU,LP05TRUH,LP01TRUH,BCOMTR,MXEF,EMUSTRUU,BCIT5T,PUT,MXWD,LEGATRUU,RU30INTR,SPGSCITR,LBUSTRUU,JPEIGLBL,M1EF
2024-08-28,532.79,810.5024,3347.28,2634.14,295.4,577.9,229.0021,1097.22,1246.004,363.232,2883.58,827.32,482.0127,18312.65,3532.849,2237.09,901.05,583.31
2024-08-29,533.49,809.7785,3342.59,2635.17,295.33,578.41,230.7321,1094.96,1245.254,362.605,2887.14,827.34,480.5991,18329.26,3572.247,2233.77,900.44,582.14
2024-08-30,537.77,809.3558,3333.38,2635.81,295.41,578.71,228.5818,1099.92,1244.776,361.203,2895.99,833.68,480.186,18511.22,3524.629,2228.33,900.46,584.79
2024-09-02,537.74,808.466,3333.38,2635.81,294.88,579.03,228.5818,1096.34,1244.776,361.203,2895.99,833.04,479.1531,18511.22,3524.629,2228.33,900.46,582.89
2024-09-03,529.22,810.6142,3346.1,2631.94,295.64,579.1,226.6134,1090.17,1245.045,362.03,2875.01,819.47,480.4911,18107.45,3448.037,2238.86,899.02,579.62
2024-09-04,525.69,814.0295,3363.3,2635.97,296.32,578.32,225.8497,1073.59,1247.531,362.957,2872.12,815.05,483.4337,18075.43,3418.356,2249.03,900.65,570.92
2024-09-05,524.2,815.0216,3372.63,2642.17,296.44,578.63,226.557,1076.09,1249.807,363.331,2871.11,812.67,484.1386,18016.44,3418.48,2253.91,903.19,572.33
2024-09-06,517.01,816.7351,3375.55,2642.3,297.18,579.1,223.1574,1074.89,1251.259,363.558,2840.81,802.57,486.105,17707.46,3359.222,2257.18,904.25,571.69
2024-09-09,521.16,816.9139,3382.18,2645.44,297.38,579.7,224.4593,1063.44,1250.958,364.315,2867.2,807.38,484.8801,17901.64,3386.677,2260.38,903.82,565.68
2024-09-10,522.14,818.2339,3390.77,2644.44,297.58,579.72,222.3648,1062.88,1252.828,365.44,2876.27,808.49,485.375,17972.66,3318.443,2267.88,904.38,565.46
2024-09-11,525.32,820.3072,3389.42,2644.08,297.99,579.09,224.3756,1058.69,1253.1801,365.73,2891.89,813.61,486.3126,18155.59,3363.499,2266.85,905.42,563.38
2024-09-12,530.48,819.0565,3387.94,2647.21,297.32,579.67,227.9721,1075.62,1254.255,365.652,2903.84,821.59,485.7609,18298.54,3419.723,2264.16,906.94,572.59
2024-09-13,532.9,820.2323,3396.65,2652.79,297.55,580.24,229.2582,1082.3,1258.182,367.173,2909.03,826.93,488.1201,18429.71,3423.033,2268.62,910.61,576.19
2024-09-16,533.56,821.6174,3410.16,2660.04,298.13,581.0,230.6876,1086.02,1263.2321,368.458,2911.94,828.42,489.6182,18466.68,3454.018,2275.47,912.83,578.24
2024-09-17,533.98,821.1072,3407.61,2664.31,297.95,581.59,231.385,1090.51,1265.496,368.446,2912.69,828.72,488.8022,18483.55,3481.256,2271.9,915.31,580.64
2024-09-18,532.47,819.2305,3396.5,2666.78,297.43,581.84,231.648,1087.75,1263.965,366.769,2915.19,826.29,487.603,18439.22,3487.939,2264.33,915.37,579.19
2024-09-19,541.0,818.7229,3400.73,2675.59,297.98,583.05,233.4347,1100.15,1266.302,368.067,2918.14,839.49,487.609,18759.96,3524.102,2265.26,916.6,585.84
2024-09-20,539.91,817.8164,3398.88,2674.5,297.55,582.95,234.1752,1106.44,1264.9871,367.483,2920.34,837.37,486.9141,18712.48,3520.717,2263.69,915.74,589.18
2024-09-23,541.32,818.5742,3399.03,2674.18,298.3,583.44,236.4148,1110.66,1263.939,367.327,2927.36,840.05,487.4375,18760.94,3528.407,2262.57,914.1,591.46
2024-09-24,543.92,820.3694,3404.22,2673.73,298.92,584.09,239.2404,1132.04,1264.981,368.435,2932.03,844.56,488.7005,18806.01,3573.638,2265.54,914.61,602.87
2024-09-25,543.37,818.6423,3390.41,2672.8,298.24,584.07,239.1655,1136.8,1263.8879,366.775,2930.71,843.61,487.727,18751.87,3545.428,2258.09,914.22,605.45
2024-09-26,547.95,818.5305,3389.09,2673.44,298.4,584.34,238.5592,1163.38,1264.551,366.214,2935.06,850.69,487.5192,18832.88,3508.783,2257.43,914.7,619.62
2024-09-27,548.89,819.8576,3398.4,2677.85,298.79,584.54,239.4118,1174.52,1266.448,367.458,2932.2,852.84,489.2062,18821.02,3520.747,2263.44,916.24,625.78
2024-09-30,548.39,818.958,3392.48,2678.46,299.02,584.65,239.6944,1170.85,1266.703,367.146,2939.43,851.78,488.3581,18894.14,3521.77,2258.17,916.6,623.84
2024-10-01,545.56,821.2411,3403.11,2678.6,300.07,585.11,241.9984,1172.59,1269.29,368.72,2927.44,845.87,488.2876,18717.64,3574.983,2264.85,918.98,624.78
2024-10-02,546.2,819.8075,3397.13,2677.58,299.38,585.18,242.6207,1187.97,1268.1591,368.224,2929.74,845.51,485.9608,18720.61,3592.916,2260.29,917.62,633.0
2024-10-03,544.83,818.0732,3384.43,2676.01,299.38,585.31,244.4851,1173.02,1265.6281,366.167,2927.47,842.3,484.1022,18681.31,3672.84,2251.76,915.96,625.03
2024-10-04,548.95,814.1799,3363.34,2673.86,298.43,585.13,243.9649,1179.34,1260.743,362.966,2941.77,847.4,480.6236,18864.23,3685.462,2235.47,912.49,628.4
2024-10-07,546.76,811.8822,3353.02,2667.3,298.09,585.05,244.2613,1183.78,1257.9189,362.544,2932.36,843.72,479.2905,18685.64,3746.829,2229.26,909.59,630.77
2024-10-08,547.71,811.9259,3355.66,2665.94,298.21,584.87,239.4249,1156.23,1257.658,363.278,2945.14,844.78,479.0265,18847.35,3640.639,2231.55,908.55,616.11
2024-10-09,550.61,811.2432,3348.59,2665.17,298.23,584.89,237.7414,1148.27,1256.834,362.353,2952.19,848.64,477.7463,18978.51,3619.497,2225.71,908.48,611.91
2024-10-10,550.5,811.0285,3349.02,2664.57,298.24,585.04,240.4906,1156.96,1255.774,363.287,2954.2,848.19,477.4146,18941.57,3694.905,2225.62,906.81,616.56
2024-10-11,553.36,811.0513,3348.69,2665.68,298.27,585.26,241.1413,1159.56,1255.682,363.141,2958.45,852.73,477.7001,19085.42,3696.911,2225.29,907.27,617.94
2024-10-14,556.66,811.2764,3348.69,2665.68,298.41,586.08,238.027,1160.06,1255.682,363.141,2962.2,857.18,477.1038,19227.98,3637.245,2225.29,907.27,618.22
2024-10-15,552.85,813.6166,3363.96,2671.43,299.36,586.77,235.5336,1149.73,1260.584,363.091,2962.77,851.25,478.2745,19099.83,3547.561,2232.45,910.42,612.72
2024-10-16,553.93,815.4287,3369.87,2675.31,300.13,587.11,235.223,1144.04,1262.553,363.283,2963.83,852.22,478.6127,19203.61,3543.403,2235.75,912.12,609.73
2024-10-17,554.2,813.966,3353.25,2673.81,300.15,587.92,235.3989,1135.13,1258.637,362.182,2964.42,852.07,476.7147,19198.48,3550.152,2225.39,908.87,604.99
2024-10-18,556.9,814.7948,3351.15,2674.84,300.75,588.36,235.2045,1155.12,1258.59,362.776,2966.27,856.71,477.7025,19270.6,3517.375,2226.43,909.1,615.66
2024-10-21,555.31,811.6461,3324.15,2671.54,299.81,588.66,236.5247,1148.42,1252.924,359.716,2966.36,853.58,474.8797,19210.26,3548.468,2212.12,903.56,612.08
2024-10-22,554.11,810.1653,3322.29,2667.04,299.5,588.3,239.7155,1142.19,1249.3459,360.155,2966.43,851.27,473.7353,19191.46,3607.667,2210.88,900.23,608.77
2024-10-23,550.46,809.4266,3314.45,2662.34,299.53,588.39,238.6301,1141.81,1246.527,358.769,2952.23,844.34,471.921,19020.91,3585.834,2206.09,897.7,608.57
2024-10-24,551.01,811.458,3322.24,2664.21,300.33,588.78,239.1937,1134.52,1249.446,359.171,2957.09,845.74,473.6096,19066.35,3576.029,2210.01,900.23,604.68
2024-10-25,550.73,810.5373,3316.24,2664.89,299.96,588.97,240.2077,1134.88,1250.537,357.946,2955.84,845.49,473.2958,19049.21,3615.277,2205.88,902.14,604.88
2024-10-28,552.7,809.9447,3313.18,2667.81,299.99,589.53,235.558,1137.94,1249.475,357.067,2963.01,847.93,472.2047,19124.13,3492.108,2202.8,900.48,605.78
2024-10-29,553.01,808.8977,3315.3,2666.96,299.46,589.78,236.0473,1136.47,1250.432,357.569,2966.3,848.08,471.6787,19152.35,3492.574,2204.69,900.63,605.06
2024-10-30,550.61,807.8221,3314.63,2668.07,298.57,589.83,237.1275,1126.51,1251.387,358.249,2962.34,844.94,472.1268,19096.98,3531.947,2203.34,902.77,599.77
2024-10-31,542.66,807.5939,3310.14,2663.98,298.15,589.33,235.2524,1119.52,1249.323,357.672,2925.44,832.3,471.9887,18755.39,3537.794,2202.17,900.15,596.09
2024-11-01,544.57,805.9949,3293.82,2665.52,298.2,589.3,235.2222,1122.28,1245.647,355.53,2935.67,835.15,470.7268,18830.7,3542.191,2192.34,897.97,597.57
2024-11-04,543.78,807.728,3312.78,2667.7,298.44,589.47,237.3158,1129.82,1248.146,356.328,2933.8,834.94,473.1145,18789.0,3598.097,2203.01,899.21,601.6
2024-11-05,549.12,807.3651,3321.01,2667.89,298.05,589.42,237.79,1139.11,1247.479,356.664,2959.72,843.18,473.215,19033.16,3614.867,2206.55,897.95,606.58
2024-11-06,558.5,804.5055,3297.99,2671.4,298.99,590.28,235.5025,1131.87,1243.2209,355.695,3003.83,854.74,468.4036,19567.26,3588.671,2190.16,895.28,602.75
2024-11-07,562.57,806.0191,3323.83,2678.18,298.98,590.16,238.389,1140.54,1252.13,357.606,3010.91,862.59,471.4996,19702.24,3623.311,2205.33,902.98,607.39
2024-11-08,563.41,807.9724,3334.93,2685.17,299.64,590.51,235.5803,1135.65,1256.1121,358.579,3013.33,863.02,471.7459,19788.76,3561.053,2209.47,906.49,604.82
2024-11-11,564.64,809.1554,3334.93,2685.17,300.42,591.19,233.4285,1125.89,1256.1121,358.579,3015.6,863.1,470.2921,19850.63,3505.07,2209.47,906.49,599.65
2024-11-12,561.25,806.7075,3308.68,2681.96,300.23,591.33,232.5131,1103.19,1251.37,354.977,3016.38,856.84,467.4456,19773.93,3502.06,2193.85,902.27,587.57
2024-11-13,560.38,805.4293,3300.19,2681.95,299.81,591.24,232.3413,1093.7,1250.624,354.316,3017.27,854.85,466.4966,19763.38,3505.047,2192.28,901.32,582.52
2024-11-14,558.46,806.0507,3298.76,2680.99,300.3,591.69,230.5525,1084.41,1250.157,354.063,3017.77,851.2,466.0332,19630.88,3497.989,2191.42,900.57,577.61
2024-11-15,553.07,806.3788,3297.31,2675.43,300.28,591.76,230.9042,1085.0,1247.447,354.104,3018.75,842.61,465.8273,19374.88,3477.628,2190.8,897.48,577.92
2024-11-18,554.82,806.6392,3304.53,2676.35,300.03,591.87,234.777,1089.72,1246.931,355.103,3027.27,845.6,466.382,19455.39,3550.603,2193.86,896.16,580.48
2024-11-19,556.66,807.9032,3309.74,2680.02,300.23,591.84,235.3564,1094.94,1250.2159,355.955,3030.03,849.19,467.5689,19544.1,3558.992,2197.19,899.4,583.29
2024-11-20,556.58,807.0389,3302.64,2680.3,299.95,591.99,236.8184,1093.85,1250.5081,355.725,3028.97,847.84,465.7922,19555.09,3559.534,2194.47,899.93,582.71
2024-11-21,558.82,807.2759,3301.59,2683.32,300.18,591.88,237.8158,1085.49,1251.064,355.087,3035.99,851.44,466.1022,19690.76,3590.148,2193.97,901.11,578.27
2024-11-22,561.47,808.5985,3302.06,2682.87,300.85,592.12,238.0078,1087.27,1251.121,355.426,3042.73,854.13,465.2029,19797.47,3612.714,2194.9,901.25,579.23
2024-11-25,563.21,812.3442,3336.61,2689.76,301.46,592.64,236.17,1092.2,1257.8879,357.985,3049.47,857.75,468.7401,19885.42,3557.249,2214.78,905.99,581.89
2024-11-26,564.14,812.0784,3329.61,2688.5,301.3,592.7,236.6647,1086.93,1257.252,356.829,3054.3,859.08,468.4447,19968.9,3560.293,2211.3,905.59,579.09
2024-11-27,562.5,813.5256,3338.33,2690.08,301.67,592.64,235.2029,1087.58,1260.377,358.165,3053.76,858.26,471.2785,19901.13,3546.202,2217.48,908.41,579.45
2024-11-28,562.73,815.2051,3338.33,2690.08,302.26,592.89,235.2029,1079.65,1260.377,358.165,3053.76,858.31,471.5347,19901.13,3546.202,2217.48,908.41,575.25
2024-11-29,565.08,817.3881,3354.42,2694.63,302.98,593.25,236.2092,1078.57,1263.145,359.644,3058.39,862.49,473.5977,20003.08,3539.953,2225.45,910.83,574.68
2024-12-02,567.48,818.2524,3359.45,2697.58,303.75,593.73,233.6408,1086.39,1263.8979,359.428,3061.46,864.64,472.6972,20045.23,3525.231,2226.92,910.86,578.84
2024-12-03,569.21,817.6193,3352.21,2698.88,303.61,594.5,234.7421,1097.52,1263.4771,359.503,3062.86,868.04,473.0007,20048.3,3570.183,2222.26,910.86,584.72
2024-12-04,572.11,819.1026,3365.69,2701.91,303.78,595.26,234.3919,1100.49,1265.63,360.636,3065.09,872.28,473.7823,20184.44,3538.549,2230.1,911.85,586.3
2024-12-05,571.64,818.7947,3365.58,2703.07,303.46,595.84,234.5511,1102.29,1267.307,360.072,3065.84,872.16,474.3909,20125.11,3535.379,2230.63,914.12,587.27
2024-12-06,572.88,819.7156,3371.31,2705.95,303.72,596.38,234.8268,1105.08,1270.104,360.628,3067.74,873.73,474.8578,20188.09,3516.472,2235.47,917.0,588.76
2024-12-09,570.94,819.9922,3363.56,2706.78,304.12,597.19,237.3575,1114.04,1270.178,359.872,3068.22,870.85,474.5366,20049.64,3557.577,2229.93,917.24,593.55
2024-12-10,569.0,819.7301,3359.67,2705.83,304.16,597.53,238.1982,1111.71,1268.8,359.675,3068.31,866.41,473.0084,19974.24,3570.596,2227.22,915.79,592.37
2024-12-11,572.42,819.039,3352.81,2707.25,304.25,597.81,240.3578,1108.43,1267.911,359.166,3070.78,871.39,472.1014,20139.96,3616.458,2221.7,915.51,590.64
2024-12-12,570.72,817.2622,3337.16,2704.82,303.76,597.94,238.7589,1112.94,1265.731,358.029,3071.05,868.41,470.685,20021.93,3604.789,2213.07,913.2,593.41
2024-12-13,569.76,815.3149,3324.19,2699.98,303.02,597.79,237.897,1107.01,1261.808,356.597,3072.03,866.14,468.9558,20011.92,3625.976,2204.65,909.72,590.25
2024-12-16,570.78,815.3989,3327.41,2699.39,303.12,597.98,236.7786,1103.21,1260.792,356.062,3073.34,867.84,469.2748,20094.59,3606.371,2206.62,908.15,588.23
2024-12-17,568.46,815.0002,3326.24,2695.72,302.97,597.82,235.1526,1093.2,1259.1689,355.696,3073.59,864.02,469.0918,19996.77,3577.649,2206.53,906.62,582.94
2024-12-18,556.56,813.1718,3303.69,2689.29,302.79,597.99,234.4893,1095.31,1254.796,352.759,3049.03,845.44,467.0567,19366.22,3585.92,2191.94,905.0,584.07
2024-12-19,554.25,810.6655,3285.02,2675.94,302.0,597.13,232.9382,1081.76,1247.485,350.799,3062.47,839.41,463.1185,19344.56,3559.413,2184.46,897.03,576.85
2024-12-20,557.07,812.5302,3291.74,2677.98,302.41,597.08,235.4251,1072.25,1248.442,351.873,3052.08,844.23,464.5672,19557.91,3581.002,2189.39,898.08,571.83
2024-12-23,560.91,811.1579,3283.13,2678.81,302.06,597.22,235.315,1081.95,1247.214,351.192,3063.15,849.46,463.3867,19677.32,3570.703,2183.11,896.99,577.01
2024-12-24,565.48,810.7932,3288.94,2678.83,302.0,597.28,237.0858,1084.99,1247.5081,351.859,3076.44,856.39,463.4284,19890.75,3600.48,2184.88,896.42,578.65
2024-12-25,565.62,810.6885,3288.94,2678.83,302.0,597.28,237.0858,1085.86,1247.5081,351.859,3076.44,856.59,463.397,19890.75,3600.48,2184.88,896.42,579.11
2024-12-26,565.79,810.7061,3292.01,2681.6,302.02,597.33,236.7478,1084.69,1247.806,351.949,3077.86,856.53,463.3727,19895.34,3589.73,2186.77,897.01,578.62
2024-12-27,562.45,809.502,3282.27,2680.81,301.54,597.46,237.165,1082.87,1247.069,350.85,3069.5,851.62,463.0231,19671.48,3611.094,2182.18,896.77,577.8
2024-12-30,557.67,811.4071,3295.93,2682.16,302.09,597.82,238.8397,1078.4,1248.636,352.279,3058.57,843.83,463.7705,19465.91,3644.056,2191.54,897.08,575.44
2024-12-31,556.22,811.5086,3289.5,2683.14,302.18,597.91,238.6169,1075.48,1248.129,352.062,3055.4,841.33,463.4374,19391.68,3655.988,2189.03,897.19,573.89
2025-01-01,556.29,811.5086,3289.5,2683.14,302.18,597.91,238.6169,1076.52,1248.129,352.062,3055.4,841.42,463.4374,19391.68,3655.988,2189.03,897.19,574.44
2025-01-02,556.04,811.9712,3290.84,2687.72,302.16,598.13,240.716,1071.0,1249.087,352.338,3051.55,839.93,462.4717,19362.67,3696.66,2189.8,897.88,571.9
2025-01-03,560.88,810.6775,3284.82,2691.58,301.44,598.15,238.0496,1073.21,1249.92,351.445,3073.21,847.22,461.8119,19618.87,3683.852,2186.15,899.22,573.09
2025-01-06,563.82,810.1644,3279.63,2697.03,301.04,598.14,239.9941,1078.89,1250.499,351.349,3081.7,852.9,462.6573,19723.14,3699.667,2184.47,899.18,576.13
2025-01-07,559.97,808.3285,3266.43,2693.58,300.85,598.16,240.5703,1080.07,1247.634,350.752,3068.88,846.94,461.3688,19506.89,3710.227,2177.16,896.91,576.76
2025-01-08,560.25,807.318,3271.01,2690.41,300.44,597.46,240.537,1070.79,1246.3521,351.834,3072.49,845.95,459.9153,19531.89,3684.554,2179.42,894.53,571.81
2025-01-09,560.08,806.6401,3269.31,2691.85,300.14,596.63,242.9569,1066.47,1247.027,351.273,3072.49,845.6,459.6194,19531.89,3722.553,2178.8,896.66,569.51
2025-01-10,552.85,804.0339,3253.32,2684.09,299.71,595.87,247.9187,1057.1,1242.021,349.956,3047.98,833.86,457.3898,19231.19,3815.643,2167.06,892.36,564.52
2025-01-13,552.03,802.8726,3249.03,2679.44,299.41,594.72,249.34,1039.11,1238.865,349.928,3054.48,831.79,456.1211,19268.55,3858.669,2164.71,888.98,554.98
2025-01-14,553.04,802.0817,3249.1,2682.42,299.15,595.29,248.6097,1053.05,1239.932,349.91,3059.01,834.41,457.1069,19315.1,3836.66,2165.7,890.05,562.43
2025-01-15,561.03,806.5959,3280.61,2698.07,300.59,596.62,252.0188,1055.8,1247.7729,353.031,3094.4,847.3,460.48,19669.65,3903.276,2183.88,896.59,563.92
2025-01-16,561.88,808.4412,3287.55,2700.78,301.04,597.31,252.2778,1066.67,1249.689,353.864,3097.58,848.63,461.4706,19652.04,3887.371,2189.05,898.35,569.74
2025-01-17,566.45,809.0802,3288.19,2705.57,301.51,597.76,251.0392,1070.12,1250.296,353.942,3096.94,855.23,461.5341,19838.05,3878.632,2188.51,899.29,571.64
2025-01-20,567.47,809.453,3288.19,2705.57,301.75,598.16,251.0392,1080.5,1250.296,353.942,3096.94,858.19,463.1741,19838.05,3878.632,2188.51,899.29,577.18
2025-01-21,571.3,811.2218,3302.35,2712.41,302.05,598.7,250.5199,1081.11,1254.47,354.469,3112.98,864.14,464.5615,20033.63,3847.122,2195.8,902.44,577.51
2025-01-22,574.17,810.4684,3296.91,2713.36,302.04,599.11,250.946,1082.34,1254.767,353.854,3119.38,868.51,464.136,20131.46,3842.761,2191.95,903.21,578.18
2025-01-23,576.66,809.2514,3290.16,2712.39,301.81,599.06,250.6661,1081.34,1253.017,354.047,3124.4,872.11,463.2555,20233.19,3829.703,2187.63,901.59,577.65
2025-01-24,576.03,809.1767,3296.42,2714.38,301.48,599.13,250.6003,1090.02,1255.063,354.914,3123.26,872.91,465.5408,20183.04,3836.082,2191.01,903.6,582.3
2025-01-27,570.09,811.8296,3314.22,2716.1,302.0,598.95,246.7851,1087.54,1257.915,356.773,3105.54,863.83,466.9829,19896.02,3779.307,2202.75,905.3,580.98
2025-01-28,574.07,812.0429,3313.6,2717.13,301.91,599.56,247.2091,1089.13,1259.014,357.071,3118.42,868.64,465.6587,20070.58,3792.185,2202.52,905.54,581.85
2025-01-29,573.13,811.9477,3309.61,2717.34,302.06,600.45,248.9506,1092.31,1260.0291,356.521,3114.07,867.3,465.6735,19983.66,3792.919,2200.94,906.73,583.55
2025-01-30,576.42,813.3609,3314.3,2719.94,303.04,601.21,249.0915,1095.75,1262.191,356.942,3122.8,872.68,466.8466,20106.08,3793.334,2204.09,908.57,585.39
2025-01-31,574.58,813.8592,3307.68,2719.8,304.12,602.17,248.0514,1093.37,1261.416,357.476,3116.43,869.04,466.0748,20003.84,3777.227,2200.64,908.2,584.14
2025-02-03,569.04,815.6943,3310.47,2714.68,304.78,601.59,251.755,1073.72,1260.922,358.387,3106.91,859.33,465.7805,19848.23,3812.34,2202.4,907.99,573.65
2025-02-04,573.06,815.446,3317.67,2717.69,304.73,602.62,252.8223,1092.93,1262.3459,358.885,3120.82,866.92,467.1318,19996.51,3817.011,2206.19,908.86,583.92
2025-02-05,575.24,817.8987,3335.31,2724.07,305.39,603.69,252.7262,1095.79,1267.8831,360.81,3128.48,871.69,470.0811,20086.99,3785.878,2217.19,914.18,585.46
2025-02-06,578.1,818.0513,3331.69,2724.58,305.36,604.43,253.1687,1102.25,1268.328,360.13,3133.79,875.34,469.3823,20145.65,3780.227,2215.72,914.79,588.92
2025-02-07,574.29,816.3488,3319.87,2719.67,305.18,604.69,252.9414,1108.48,1266.2939,359.069,3125.76,869.44,468.252,19956.36,3787.913,2209.18,912.84,592.29
2025-02-10,577.51,816.4372,3319.63,2722.31,305.63,605.11,256.2963,1108.46,1265.844,359.225,3137.63,873.79,467.7477,20084.8,3836.347,2208.92,912.29,592.35
2025-02-11,577.42,814.5177,3313.78,2720.73,304.75,605.14,256.546,1104.63,1263.266,359.11,3139.67,873.67,466.8103,20069.95,3862.012,2205.16,909.48,590.31
2025-02-12,577.08,811.8134,3297.87,2715.49,304.14,605.02,256.2216,1111.01,1259.3051,356.615,3138.85,872.78,464.9929,20007.87,3825.469,2193.42,905.95,593.77
2025-02-13,582.48,814.7075,3320.51,2720.96,305.24,606.06,257.1662,1113.25,1264.34,358.903,3147.23,882.37,468.2488,20219.62,3829.443,2206.56,910.65,594.98
2025-02-14,582.77,815.3843,3331.44,2726.8,305.24,606.81,257.1825,1125.23,1269.094,360.087,3149.35,884.24,470.4289,20222.28,3826.779,2213.44,915.26,601.39
2025-02-17,583.54,814.1612,3331.44,2726.8,304.86,607.09,257.1825,1130.61,1269.094,360.087,3149.35,885.32,469.9584,20222.28,3826.779,2213.44,915.26,604.26
2025-02-18,585.34,812.1374,3319.7,2727.76,304.86,607.81,260.7254,1138.92,1266.892,358.563,3152.78,887.72,468.4996,20278.96,3872.477,2205.5,913.3,608.85
2025-02-19,585.02,811.2298,3323.16,2726.5,304.21,607.43,261.3889,1136.87,1266.355,359.293,3153.55,886.77,467.8781,20303.09,3881.728,2208.34,911.54,607.76
2025-02-20,582.18,811.5939,3327.34,2728.72,304.41,607.64,261.8056,1132.45,1267.4301,360.245,3154.14,883.73,469.5883,20196.88,3890.867,2211.57,912.91,605.43
2025-02-21,576.22,814.1657,3340.13,2727.23,305.24,607.98,259.6968,1147.3,1270.485,361.156,3134.48,874.54,470.8127,19816.43,3829.765,2221.17,915.54,613.39
2025-02-24,573.61,814.9291,3347.78,2729.31,305.46,608.34,257.4807,1135.74,1271.848,362.215,3126.68,870.6,471.4602,19714.38,3815.786,2225.05,915.98,607.26
2025-02-25,571.0,817.8544,3367.22,2732.95,305.57,608.31,255.7945,1122.38,1276.458,363.923,3116.41,866.74,473.272,19615.23,3767.965,2238.28,919.72,600.14
2025-02-26,572.67,819.3778,3373.65,2737.49,305.75,608.78,254.4941,1135.41,1279.666,364.437,3117.42,869.11,474.0054,19624.3,3749.148,2243.11,921.9,607.14
2025-02-27,565.89,819.0327,3364.97,2737.24,305.99,609.04,253.6684,1124.03,1279.139,363.976,3079.37,857.26,472.1815,19320.41,3771.046,2240.16,921.85,601.29
2025-02-28,570.18,821.4507,3375.11,2738.06,306.21,609.31,249.9835,1097.25,1281.884,366.99,3117.24,862.95,472.7397,19620.49,3726.456,2249.06,923.18,586.97
2025-03-03,564.73,820.5305,3384.07,2737.47,305.26,609.8,251.6115,1097.37,1283.676,367.992,3075.29,855.81,473.849,19260.61,3702.509,2254.32,924.6,587.03
2025-03-04,557.83,820.0878,3373.25,2733.51,305.58,609.31,252.2232,1093.0,1282.926,366.493,3041.88,846.14,474.3483,19024.8,3701.593,2248.17,924.52,584.7
2025-03-05,564.39,813.3143,3364.77,2736.01,302.47,608.16,254.196,1115.55,1280.824,364.002,3072.82,858.71,474.4968,19244.64,3680.649,2239.83,922.68,596.85
2025-03-06,558.24,809.7003,3358.69,2729.56,301.46,606.29,254.3001,1131.26,1277.116,363.687,3021.47,850.38,474.4063,18882.36,3688.327,2238.68,918.98,605.31
2025-03-07,559.01,810.561,3353.01,2730.31,302.4,606.34,255.1699,1128.55,1278.615,363.337,3037.97,852.1,475.1966,18982.4,3713.824,2236.01,921.03,603.92
2025-03-10,546.66,811.814,3365.8,2724.81,302.87,606.14,254.7515,1113.06,1280.292,365.344,2959.6,832.73,475.5816,18457.73,3694.963,2246.48,921.34,595.74
2025-03-11,542.3,810.5707,3348.42,2718.49,302.16,605.1,255.4364,1109.16,1278.709,364.042,2935.73,826.64,475.4868,18341.42,3704.02,2238.74,920.05,593.67
2025-03-12,545.21,809.7037,3340.27,2718.25,301.77,604.84,254.4839,1111.13,1277.192,363.544,2949.73,830.85,474.595,18430.92,3725.971,2233.73,919.5,594.87
2025-03-13,539.47,810.8851,3346.54,2705.36,301.64,603.83,255.701,1106.07,1276.629,364.073,2910.55,821.59,474.7212,18163.3,3709.095,2239.44,918.2,592.17
2025-03-14,549.14,810.4202,3343.99,2712.14,301.55,603.2,255.6643,1119.61,1275.8311,362.965,2969.09,836.14,474.2541,18567.83,3716.627,2234.58,918.81,599.46
2025-03-17,553.4,812.181,3350.82,2716.62,302.36,603.82,256.9513,1131.44,1277.5948,363.164,2992.56,843.5,475.7306,18710.28,3746.228,2237.32,920.37,605.81
2025-03-18,550.94,812.2745,3355.86,2715.76,302.35,604.86,257.1612,1145.17,1277.439,363.679,2960.5,839.53,475.687,18509.09,3734.715,2239.66,920.08,613.48
2025-03-19,555.33,813.2411,3369.19,2722.72,302.54,605.37,258.6368,1143.29,1279.9445,365.773,2992.13,845.37,475.6158,18723.69,3753.936,2246.01,921.74,612.52
2025-03-20,554.15,813.879,3371.57,2725.84,302.72,606.24,257.9451,1140.69,1282.4896,366.46,2985.13,843.47,475.9048,18678.0,3773.687,2248.28,924.59,611.22
2025-03-21,553.64,813.9703,3365.03,2723.89,302.94,606.13,256.8569,1131.38,1279.8324,366.171,2974.28,841.99,475.0251,18686.42,3763.664,2245.64,922.19,606.33
2025-03-24,560.38,812.4695,3351.83,2730.29,302.87,606.54,256.3419,1136.01,1277.9545,364.713,2996.66,851.73,473.3433,19038.82,3777.139,2235.9,920.2,608.87
2025-03-25,561.23,812.1731,3356.33,2730.54,302.77,606.52,256.5963,1129.41,1279.1622,365.555,3000.73,853.49,473.8183,19058.54,3777.99,2238.78,921.18,605.37
2025-03-26,556.62,811.8016,3346.19,2723.53,302.96,606.52,256.6963,1131.54,1276.959,365.141,2989.77,845.96,472.9081,18842.18,3786.614,2234.1,919.15,606.6
2025-03-27,554.83,811.8737,3341.97,2718.82,303.01,605.53,257.5675,1130.54,1274.6779,365.879,2987.43,843.22,472.9643,18765.66,3793.683,2232.37,916.46,606.13
2025-03-28,546.09,815.0407,3358.13,2712.0,303.6,605.21,258.2326,1120.72,1276.351,368.293,2957.33,829.89,475.1546,18392.31,3782.216,2244.71,917.96,601.04
2025-03-31,544.68,816.8645,3365.38,2710.07,303.18,603.74,259.8054,1101.4,1277.3116,370.073,2969.26,827.15,475.6522,18476.02,3834.681,2249.91,918.24,590.69
