,CVaR (Regime),DRO (Regime),CVaR (Unconditional),Equal Weight,Risk Parity,MVO
2025-06-11,0.0013026243075942722,0.0013026243075942722,0.0012814422387288406,0.0017897290870517273,0.001998325764294137,0.001456270357654316
2025-06-12,0.001771076971297279,0.001771076971297279,0.0018760361567996568,0.00122967563470325,0.0016476558788998917,0.000892039408977748
2025-06-13,-0.0008186327289432008,-0.0008186327289432008,-0.0010580414837209182,-0.0027615041389205466,-0.0021060750384219447,-0.0012930701444858568
2025-06-16,-0.0004088905973017211,-0.0004088905973017211,-0.00015145158265825558,0.0030652263110110016,0.0011391683478410106,0.0007227962334656007
2025-06-17,0.00015182921299544778,0.00015182921299544778,0.00046148367569327173,0.0003193470260969692,0.0011118931005295828,-3.257189341380554e-05
2025-06-18,0.0014030444437828893,0.0014030444437828893,0.0014186987759981869,0.0008768541139029097,0.0008569792158105366,0.0008979206298725794
2025-06-19,7.98346676208439e-06,7.98346676208439e-06,1.35477230517911e-05,-0.0016483806037390634,-0.0006568107292701017,6.47405287482264e-06
2025-06-20,0.0004715670972687585,0.0004715670972687585,0.0005390308102761658,0.0007128628636655686,0.0007289043437325782,0.0009398159403103945
2025-06-23,0.0014900794593706223,0.0014900794593706223,0.001377857609999976,0.0006803121854708908,0.0010766978723019613,0.0012667818520437479
2025-06-24,0.0015720505720080097,0.0015720505720080097,0.0008883826461384733,0.004195375117695243,0.0030205067065203766,0.0018543969723883893
2025-06-25,-5.148863855274858e-05,-5.148863855274858e-05,-6.877000460041974e-05,0.0006494904615188604,0.0005248445716279524,0.0003628170447884555
2025-06-26,0.001389852256077882,0.001389852256077882,0.0013074543981258613,0.003578386769424177,0.002534733640557193,0.0015225399066656478
2025-06-27,-0.0002679415796694007,-0.0002679415796694007,-0.0009787861789738212,0.001259781063129596,0.00013107405006142903,-0.00014547887200391807
2025-06-30,0.0011265032214137923,0.0011265032214137923,0.001377206430453643,0.0010951819061769765,0.0018793047695366575,0.0020558400669136384
2025-07-01,0.0009817222595696468,0.0009817222595696468,0.0009784983053120616,0.0009225453020472863,0.0009534374785431731,0.0008894511829267269
2025-07-02,-0.0006861070080307212,-0.0006861070080307212,-0.0014504576219072209,0.0021894220163949448,0.0005105520650047908,-0.00040725895985147843
2025-07-03,0.00018244300985694812,0.00018244300985694812,3.82208117368331e-05,0.0015729924599267148,0.00042013093293795535,0.00039203113075028076
2025-07-04,0.00037424509572104897,0.00037424509572104897,0.00045824773211093606,-0.00048041093405979714,-0.00010107448735627346,0.0002044664957060184
2025-07-07,-0.0014701777654463075,-0.0014701777654463075,-0.0014853926758651766,-0.003240837353569573,-0.0022341977308519274,-0.0011672474423098911
2025-07-08,-0.0018319668725850747,-0.0018319668725850747,-0.0015550999065818477,0.0004550076483003701,-0.0006826299200428803,-0.0014148993107882494
2025-07-09,0.0010685230727352176,0.0010685230727352176,0.001083047959761526,0.0015745435286353086,0.0018236340794072214,0.0010231051101726237
2025-07-10,-0.0003024470282132159,-0.0003024470282132159,-0.0003559789973388512,0.001229374326594388,0.0005737222487456587,0.00011243971439831142
2025-07-11,-0.0016553243868300184,-0.0016553243868300184,-0.0016855416005902345,-0.001523241208000324,-0.001925564579721044,-0.0014503809572550869
2025-07-14,-0.0005203225803913672,-0.0005203225803913672,-0.0006238563581953548,0.0002592770876486985,-0.00010303832006106946,-0.00025444278248487736
2025-07-15,-0.0005893748281532346,-0.0005893748281532346,-0.0005940546487874186,-0.0006577147583225624,-0.0010029957943803408,-0.0006551894276677762
2025-07-16,0.001165259490008687,0.001165259490008687,0.0010686196160167656,0.0015458025493485126,0.0012380455684862495,0.0005378580450595889
