gamma,regime_source,rebalance_month,strategy,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
0.02,altdataonly_gmm,2015-03-01,RSDR-CVaR,0.1276281145678572,0.0,0.10660319802499865,0.0,0.12762811456785525,0.1276281145678602,0.1276281145678572,0.1276281145678572,0.1276281145678572,0.1276281145678572
0.02,altdataonly_gmm,2015-04-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdataonly_gmm,2015-04-01,DR-CVaR,0.11742501108928505,0.03013419851781922,0.11510784975248739,0.0327828741046989,0.1174250110892846,0.11742501108928546,0.11742501108928496,0.11742501108928484,0.11742501108928496,0.11742501108928473
0.02,altdataonly_gmm,2015-04-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5411386235133554,0.0,0.4588613764866446,0.0
0.02,altdataonly_gmm,2015-04-01,RSDR-CVaR,0.11742501108928503,0.03013419851781811,0.1151078497524879,0.03278287410469881,0.1174250110892852,0.11742501108928495,0.11742501108928499,0.11742501108928506,0.11742501108928499,0.11742501108928503
0.02,altdataonly_gmm,2015-05-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdataonly_gmm,2015-05-01,DR-CVaR,0.11742501108928527,0.03013419851781529,0.11510784975249015,0.03278287410470018,0.11742501108928526,0.11742501108928524,0.11742501108928526,0.11742501108928455,0.1174250110892849,0.11742501108928478
0.02,altdataonly_gmm,2015-05-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6983233639721058,0.11674981628061279,0.1849268197472814,0.0
0.02,altdataonly_gmm,2015-05-01,RSDR-CVaR,0.12500000000000003,0.0,0.12499999999999978,0.0,0.12500000000000003,0.12500000000000003,0.12500000000000003,0.12500000000000003,0.12500000000000003,0.12500000000000003
0.02,altdataonly_gmm,2015-06-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdataonly_gmm,2015-06-01,DR-CVaR,0.11742501108928527,0.03013419851781529,0.11510784975249015,0.03278287410470018,0.11742501108928526,0.11742501108928524,0.11742501108928526,0.11742501108928455,0.1174250110892849,0.11742501108928478
0.02,altdataonly_gmm,2015-06-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.45345670779148606,0.0,0.5465432922085139,0.0
0.02,altdataonly_gmm,2015-06-01,RSDR-CVaR,0.11111111111111131,0.11111111111111112,0.11111111111111108,0.0,0.11111111111111092,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112
0.02,altdataonly_gmm,2015-07-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdataonly_gmm,2015-07-01,DR-CVaR,0.11742501108928424,0.030134198517816152,0.11510784975248996,0.03278287410469855,0.11742501108928505,0.11742501108928505,0.11742501108928505,0.11742501108928348,0.11742501108928505,0.11742501108928742
0.02,altdataonly_gmm,2015-07-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5411386235133554,0.0,0.4588613764866446,0.0
0.02,altdataonly_gmm,2015-07-01,RSDR-CVaR,0.11742501108928492,0.030134198517818747,0.11510784975248772,0.0327828741046991,0.11742501108928494,0.11742501108928492,0.11742501108928492,0.11742501108928492,0.11742501108928492,0.11742501108928492
0.02,altdataonly_gmm,2015-08-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdataonly_gmm,2015-08-01,DR-CVaR,0.11742501108928496,0.03013419851781858,0.11510784975248789,0.03278287410469898,0.11742501108928495,0.11742501108928495,0.11742501108928495,0.11742501108928495,0.11742501108928495,0.11742501108928495
0.02,altdataonly_gmm,2015-08-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.574267174782332,0.16981327418575295,0.255919551031915,0.0
0.02,altdataonly_gmm,2015-08-01,RSDR-CVaR,0.11742501108928499,0.030134198517818442,0.11510784975248778,0.03278287410469899,0.11742501108928494,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499
0.02,altdataonly_gmm,2015-09-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2015-09-01,DR-CVaR,0.11742501108928499,0.030134198517818178,0.11510784975248786,0.032782874104699045,0.11742501108928494,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499
0.02,altdataonly_gmm,2015-09-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.02,altdataonly_gmm,2015-09-01,RSDR-CVaR,0.11742501108928502,0.03013419851781851,0.1151078497524877,0.03278287410469897,0.11742501108928498,0.11742501108928496,0.11742501108928496,0.11742501108928496,0.11742501108928496,0.11742501108928496
0.02,altdataonly_gmm,2015-10-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2015-10-01,DR-CVaR,0.11742501108928492,0.030134198517818303,0.11510784975248788,0.03278287410469902,0.11742501108928495,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498
0.02,altdataonly_gmm,2015-10-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6834835590602797,0.28799384067550565,0.02852260026421466,0.0
0.02,altdataonly_gmm,2015-10-01,RSDR-CVaR,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
0.02,altdataonly_gmm,2015-11-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2015-11-01,DR-CVaR,0.11742501108928492,0.030134198517818303,0.11510784975248788,0.03278287410469902,0.11742501108928495,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498
0.02,altdataonly_gmm,2015-11-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7394121108718542,0.12890943228918222,0.13167845683896356,0.0
0.02,altdataonly_gmm,2015-11-01,RSDR-CVaR,0.1276281145678572,0.0,0.10660319802499943,0.0,0.1276281145678573,0.1276281145678572,0.1276281145678572,0.1276281145678572,0.1276281145678572,0.1276281145678572
0.02,altdataonly_gmm,2015-12-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2015-12-01,DR-CVaR,0.11742501108928492,0.030134198517818303,0.11510784975248788,0.03278287410469902,0.11742501108928495,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498
0.02,altdataonly_gmm,2015-12-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.02,altdataonly_gmm,2015-12-01,RSDR-CVaR,0.10871017900194496,0.10871017900194496,0.10871017900194493,0.021608388982495494,0.10871017900194496,0.10871017900194496,0.10871017900194496,0.10871017900194496,0.10871017900194496,0.10871017900194496
0.02,altdataonly_gmm,2016-01-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2016-01-01,DR-CVaR,0.1174250110892851,0.030134198517817637,0.11510784975248804,0.03278287410469917,0.1174250110892851,0.11742501108928484,0.117425011089285,0.11742501108928503,0.117425011089285,0.117425011089285
0.02,altdataonly_gmm,2016-01-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7817057271804796,0.1459673187022619,0.07232695411725851,0.0
0.02,altdataonly_gmm,2016-01-01,RSDR-CVaR,0.10258306766243716,0.10258306766243716,0.10258306766243719,0.07675239103806555,0.10258306766243719,0.10258306766243716,0.10258306766243716,0.10258306766243716,0.10258306766243716,0.10258306766243716
0.02,altdataonly_gmm,2016-02-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2016-02-01,DR-CVaR,0.1174250110892851,0.030134198517817637,0.11510784975248804,0.03278287410469917,0.1174250110892851,0.11742501108928484,0.117425011089285,0.11742501108928503,0.117425011089285,0.117425011089285
0.02,altdataonly_gmm,2016-02-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6765101130376291,0.17690600286343763,0.14658388409893328,0.0
0.02,altdataonly_gmm,2016-02-01,RSDR-CVaR,0.1377957026915245,0.0,0.035430081159328594,0.0,0.1377957026915245,0.1377957026915245,0.1377957026915245,0.13779570269152447,0.1377957026915245,0.1377957026915245
0.02,altdataonly_gmm,2016-03-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2016-03-01,DR-CVaR,0.1174250110892851,0.030134198517817637,0.11510784975248804,0.03278287410469917,0.1174250110892851,0.11742501108928484,0.117425011089285,0.11742501108928503,0.117425011089285,0.117425011089285
0.02,altdataonly_gmm,2016-03-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7525942219219318,0.20514478520508303,0.042260992872985154,0.0
0.02,altdataonly_gmm,2016-03-01,RSDR-CVaR,0.13779570269152447,0.0,0.03543008115932863,0.0,0.13779570269152447,0.13779570269152447,0.13779570269152447,0.13779570269152447,0.13779570269152447,0.13779570269152447
0.02,altdataonly_gmm,2016-04-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2016-04-01,DR-CVaR,0.1174250110892851,0.030134198517817637,0.11510784975248804,0.03278287410469917,0.1174250110892851,0.11742501108928484,0.117425011089285,0.11742501108928503,0.117425011089285,0.117425011089285
0.02,altdataonly_gmm,2016-04-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6765101130376291,0.17690600286343763,0.14658388409893328,0.0
0.02,altdataonly_gmm,2016-04-01,RSDR-CVaR,0.1377957026915245,0.0,0.03543008115932853,0.0,0.1377957026915245,0.1377957026915245,0.1377957026915245,0.1377957026915245,0.1377957026915245,0.1377957026915245
0.02,altdataonly_gmm,2016-05-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2016-05-01,DR-CVaR,0.1174250110892851,0.030134198517817637,0.11510784975248804,0.03278287410469917,0.1174250110892851,0.11742501108928484,0.117425011089285,0.11742501108928503,0.117425011089285,0.117425011089285
0.02,altdataonly_gmm,2016-05-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7267950578199887,0.27320494218001135,0.0,0.0
0.02,altdataonly_gmm,2016-05-01,RSDR-CVaR,0.10985112406096006,0.10985112406096006,0.10230207529259303,0.018888932219726456,0.10985112406096009,0.10985112406096006,0.10985112406096006,0.10985112406096006,0.10985112406096006,0.10985112406096006
0.02,altdataonly_gmm,2016-06-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2016-06-01,DR-CVaR,0.1174250110892851,0.030134198517817637,0.11510784975248804,0.03278287410469917,0.1174250110892851,0.11742501108928484,0.117425011089285,0.11742501108928503,0.117425011089285,0.117425011089285
0.02,altdataonly_gmm,2016-06-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.02,altdataonly_gmm,2016-06-01,RSDR-CVaR,0.11742501108928499,0.030134198517817207,0.1151078497524885,0.032782874104699274,0.11742501108928499,0.11742501108928513,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499
0.02,altdataonly_gmm,2016-07-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2016-07-01,DR-CVaR,0.11742501108928413,0.030134198517818664,0.1151078497524879,0.0327828741046992,0.11742501108928474,0.11742501108928544,0.11742501108928496,0.11742501108928502,0.11742501108928496,0.11742501108928496
0.02,altdataonly_gmm,2016-07-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.02,altdataonly_gmm,2016-07-01,RSDR-CVaR,0.11742501108928508,0.03013419851781801,0.11510784975248793,0.03278287410469916,0.11742501108928438,0.11742501108928508,0.11742501108928508,0.11742501108928508,0.11742501108928508,0.11742501108928508
0.02,altdataonly_gmm,2016-08-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2016-08-01,DR-CVaR,0.11742501108928413,0.030134198517818664,0.1151078497524879,0.0327828741046992,0.11742501108928474,0.11742501108928544,0.11742501108928496,0.11742501108928502,0.11742501108928496,0.11742501108928496
0.02,altdataonly_gmm,2016-08-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7267950578199887,0.27320494218001135,0.0,0.0
0.02,altdataonly_gmm,2016-08-01,RSDR-CVaR,0.1174250110892852,0.030134198517818133,0.11510784975248767,0.03278287410469915,0.1174250110892852,0.1174250110892852,0.1174250110892849,0.1174250110892852,0.1174250110892852,0.11742501108928433
0.02,altdataonly_gmm,2016-09-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2016-09-01,DR-CVaR,0.11742501108928413,0.030134198517818664,0.1151078497524879,0.0327828741046992,0.11742501108928474,0.11742501108928544,0.11742501108928496,0.11742501108928502,0.11742501108928496,0.11742501108928496
0.02,altdataonly_gmm,2016-09-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6765101130376291,0.17690600286343763,0.14658388409893328,0.0
0.02,altdataonly_gmm,2016-09-01,RSDR-CVaR,0.12500000000000047,0.0,0.12500000000000033,0.0,0.12499999999999951,0.12499999999999983,0.12500000000000033,0.12500000000000067,0.12499999999999849,0.12500000000000022
0.02,altdataonly_gmm,2016-10-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2016-10-01,DR-CVaR,0.11742501108928498,0.0301341985178184,0.11510784975248785,0.032782874104699045,0.11742501108928492,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498
0.02,altdataonly_gmm,2016-10-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7307521269275264,0.12634663621121192,0.14290123686126163,0.0
0.02,altdataonly_gmm,2016-10-01,RSDR-CVaR,0.12499999999999992,0.0,0.12500000000000042,0.0,0.12499999999999968,0.12500000000000014,0.12499999999999915,0.12500000000000083,0.12499999999999992,0.12499999999999992
0.02,altdataonly_gmm,2016-11-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2016-11-01,DR-CVaR,0.11742501108928496,0.030134198517818553,0.11510784975248775,0.03278287410469903,0.11742501108928496,0.11742501108928496,0.11742501108928496,0.11742501108928496,0.11742501108928496,0.11742501108928496
0.02,altdataonly_gmm,2016-11-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.02,altdataonly_gmm,2016-11-01,RSDR-CVaR,0.10258306766243731,0.10258306766243709,0.1025830676624371,0.0767523910380661,0.10258306766243709,0.10258306766243709,0.10258306766243709,0.10258306766243706,0.10258306766243709,0.10258306766243709
0.02,altdataonly_gmm,2016-12-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2016-12-01,DR-CVaR,0.11742501108928498,0.03013419851781834,0.11510784975248783,0.032782874104699065,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498
0.02,altdataonly_gmm,2016-12-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5979583435485373,0.1954489493100007,0.20659270714146202,0.0
0.02,altdataonly_gmm,2016-12-01,RSDR-CVaR,0.11742501108928488,0.030134198517817304,0.11510784975248875,0.03278287410469971,0.11742501108928487,0.11742501108928487,0.11742501108928487,0.11742501108928487,0.11742501108928487,0.11742501108928487
0.02,altdataonly_gmm,2017-01-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdataonly_gmm,2017-01-01,DR-CVaR,0.11742501108928505,0.030134198517818803,0.11510784975248729,0.0327828741046987,0.11742501108928499,0.11742501108928506,0.11742501108928505,0.11742501108928505,0.11742501108928505,0.11742501108928505
