gamma,rebalance_month,strategy,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
0.08,2021-12-01,RSDR_CVaR_l1,0.09999999999999998,0.10000000000000028,0.10000000000000006,0.10000000000000003,0.09999999999999908,0.09999999999999998,0.09999999999999998,0.10000000000000049,0.10000000000000002,0.09999999999999998
0.08,2022-01-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.25437342718574235,0.07139019551655852,0.3421473904551399,0.3320889868425592,0.0
0.08,2022-01-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.15517381205885933,0.0,0.547946240017673,0.04767513498230012,0.2492048129411676
0.08,2022-01-01,DR_CVaR_l1,0.10000000000000023,0.0999999999999998,0.09999999999999994,0.10000000000000006,0.10000000000000012,0.10000000000000185,0.09999999999999969,0.10000000000000304,0.09999999999999926,0.09999999999999674
0.08,2022-01-01,RSDR_CVaR_l1,0.10000000000000042,0.1000000000000001,0.09999999999999981,0.09999999999999996,0.10000000000000002,0.10000000000000103,0.10000000000000002,0.09999999999999999,0.09999999999999931,0.10000000000000002
0.08,2022-02-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.18843960059044187,0.19865761081820327,0.48180043453131616,0.13110235406003884,0.0
0.08,2022-02-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.260024166796063,0.1389341627869785,0.6010416704169586,0.0
0.08,2022-02-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.08,2022-02-01,RSDR_CVaR_l1,0.09999999999999949,0.0999999999999988,0.10000000000000492,0.09999999999999949,0.0999999999999996,0.09999999999999935,0.09999999999999949,0.09999999999999874,0.09999999999999949,0.09999999999999945
0.08,2022-03-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.18843960059044187,0.19865761081820327,0.48180043453131616,0.13110235406003884,0.0
0.08,2022-03-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.39268238011099094,0.03776358922366155,0.0,0.5695540306653476,0.0
0.08,2022-03-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.08,2022-03-01,RSDR_CVaR_l1,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
0.08,2022-04-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.18843960059044187,0.19865761081820327,0.48180043453131616,0.13110235406003884,0.0
0.08,2022-04-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.3401339395346938,0.44524501255831916,0.214621047906987,0.0
0.08,2022-04-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.08,2022-04-01,RSDR_CVaR_l1,0.1000000000000006,0.09999999999999999,0.09999999999999985,0.10000000000000009,0.10000000000000005,0.09999999999999887,0.10000000000000021,0.10000000000000157,0.10000000000000009,0.10000000000000019
0.08,2022-05-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.12181821760949901,0.15986168199523776,0.5014850136109398,0.21683508678432362,0.0
0.08,2022-05-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.3733434564161412,0.036813122014957504,0.0,0.5898434215689013,0.0
0.08,2022-05-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1,0.1
0.08,2022-05-01,RSDR_CVaR_l1,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
0.08,2022-06-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.12181821760949901,0.15986168199523776,0.5014850136109398,0.21683508678432362,0.0
0.08,2022-06-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.18499558399694682,0.4896105495016023,0.32539386650145086,0.0,0.0
0.08,2022-06-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1,0.1
0.08,2022-06-01,RSDR_CVaR_l1,0.10000000000000059,0.10000000000000056,0.09999999999999318,0.10000000000000059,0.10000000000000059,0.10000000000000331,0.09999999999999826,0.10000000000000059,0.10000000000000259,0.1000000000000005
0.08,2022-07-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.07381387854308265,0.13190709987335467,0.5156688261683621,0.2786101954152008,0.0
0.08,2022-07-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.3733434564161412,0.036813122014957504,0.0,0.5898434215689013,0.0
0.08,2022-07-01,DR_CVaR_l1,0.09999999999999988,0.09999999999999983,0.09999999999999987,0.09999999999999973,0.09999999999999969,0.09999999999999973,0.0999999999999997,0.0999999999999998,0.10000000000000131,0.1
0.08,2022-07-01,RSDR_CVaR_l1,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
0.08,2022-08-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.07381387854308265,0.13190709987335467,0.5156688261683621,0.2786101954152008,0.0
0.08,2022-08-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.12173731957755901,0.3426790540686125,0.0,0.5355836263538285,0.0
0.08,2022-08-01,DR_CVaR_l1,0.09999999999999988,0.09999999999999983,0.09999999999999987,0.09999999999999973,0.09999999999999969,0.09999999999999973,0.0999999999999997,0.0999999999999998,0.10000000000000131,0.1
0.08,2022-08-01,RSDR_CVaR_l1,0.09999999999999984,0.09999999999999995,0.10000000000000045,0.10000000000000112,0.09999999999999971,0.0999999999999996,0.09999999999999953,0.09999999999999996,0.09999999999999984,0.09999999999999984
0.08,2022-09-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.07381387854308265,0.13190709987335467,0.5156688261683621,0.2786101954152008,0.0
0.08,2022-09-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.18499558399694682,0.4896105495016023,0.32539386650145086,0.0,0.0
0.08,2022-09-01,DR_CVaR_l1,0.09999999999999988,0.09999999999999983,0.09999999999999987,0.09999999999999973,0.09999999999999969,0.09999999999999973,0.0999999999999997,0.0999999999999998,0.10000000000000131,0.1
0.08,2022-09-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1,0.1
0.08,2022-10-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.2236079069680276,0.15358274110616968,0.6228093519258028,0.0
0.08,2022-10-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.26126633758540674,0.1436837754376899,0.5950498869769034,0.0
0.08,2022-10-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1
0.08,2022-10-01,RSDR_CVaR_l1,0.09999999999999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.08,2022-11-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.2236079069680276,0.15358274110616968,0.6228093519258028,0.0
0.08,2022-11-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.26126633758540674,0.1436837754376899,0.5950498869769034,0.0
0.08,2022-11-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1
0.08,2022-11-01,RSDR_CVaR_l1,0.10000000000000095,0.100000000000001,0.10000000000000105,0.10000000000000098,0.100000000000001,0.09999999999999287,0.09999999999999658,0.1000000000000049,0.10000000000000182,0.10000000000000085
0.08,2022-12-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.2236079069680276,0.15358274110616968,0.6228093519258028,0.0
0.08,2022-12-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.1824470777539581,0.027430968641701286,0.0,0.7901219536043407,0.0
0.08,2022-12-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1
0.08,2022-12-01,RSDR_CVaR_l1,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
0.1,2014-01-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5503790154010851,0.10642342520870686,0.343197559390208,0.0
0.1,2014-01-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5979583435485373,0.1954489493100007,0.20659270714146202,0.0
0.1,2014-01-01,DR_CVaR_l1,0.09999999999999995,0.10000000000000046,0.09999999999999998,0.1,0.09999999999999995,0.09999999999999995,0.09999999999999995,0.0999999999999998,0.09999999999999995,0.09999999999999995
0.1,2014-01-01,RSDR_CVaR_l1,0.09999999999999984,0.09999999999999984,0.10000000000000142,0.09999999999999978,0.09999999999999967,0.09999999999999969,0.0999999999999992,0.10000000000000131,0.09999999999999994,0.09999999999999902
0.1,2014-02-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5503790154010851,0.10642342520870686,0.343197559390208,0.0
0.1,2014-02-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.666255750985097,0.0,0.33374424901490296,0.0
0.1,2014-02-01,DR_CVaR_l1,0.09999999999999995,0.10000000000000046,0.09999999999999998,0.1,0.09999999999999995,0.09999999999999995,0.09999999999999995,0.0999999999999998,0.09999999999999995,0.09999999999999995
0.1,2014-02-01,RSDR_CVaR_l1,0.10000000000000013,0.09999999999999998,0.10000000000000013,0.09999999999999998,0.10000000000000013,0.09999999999999948,0.09999999999999752,0.1000000000000001,0.1000000000000006,0.10000000000000006
0.1,2014-03-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5503790154010851,0.10642342520870686,0.343197559390208,0.0
0.1,2014-03-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5979583435485373,0.1954489493100007,0.20659270714146202,0.0
0.1,2014-03-01,DR_CVaR_l1,0.09999999999999995,0.10000000000000046,0.09999999999999998,0.1,0.09999999999999995,0.09999999999999995,0.09999999999999995,0.0999999999999998,0.09999999999999995,0.09999999999999995
0.1,2014-03-01,RSDR_CVaR_l1,0.09999999999999974,0.09999999999999974,0.10000000000000048,0.0999999999999998,0.09999999999999816,0.09999999999999998,0.10000000000000207,0.10000000000000486,0.099999999999996,0.09999999999999934
0.1,2014-04-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5503790154010851,0.10642342520870686,0.343197559390208,0.0
0.1,2014-04-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5979583435485373,0.1954489493100007,0.20659270714146202,0.0
0.1,2014-04-01,DR_CVaR_l1,0.09999999999999995,0.10000000000000056,0.09999999999999987,0.09999999999999974,0.09999999999999995,0.09999999999999995,0.09999999999999995,0.10000000000000006,0.09999999999999995,0.09999999999999995
0.1,2014-04-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1
0.1,2014-05-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5503790154010851,0.10642342520870686,0.343197559390208,0.0
0.1,2014-05-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5979583435485373,0.1954489493100007,0.20659270714146202,0.0
0.1,2014-05-01,DR_CVaR_l1,0.09999999999999995,0.10000000000000056,0.09999999999999987,0.09999999999999974,0.09999999999999995,0.09999999999999995,0.09999999999999995,0.10000000000000006,0.09999999999999995,0.09999999999999995
0.1,2014-05-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1
0.1,2014-06-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5503790154010851,0.10642342520870686,0.343197559390208,0.0
0.1,2014-06-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.1,2014-06-01,DR_CVaR_l1,0.09999999999999995,0.10000000000000056,0.09999999999999987,0.09999999999999974,0.09999999999999995,0.09999999999999995,0.09999999999999995,0.10000000000000006,0.09999999999999995,0.09999999999999995
0.1,2014-06-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1
0.1,2014-07-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.5503790154010851,0.10642342520870686,0.343197559390208,0.0
0.1,2014-07-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.1,2014-07-01,DR_CVaR_l1,0.09999999999999995,0.10000000000000056,0.09999999999999987,0.09999999999999974,0.09999999999999995,0.09999999999999995,0.09999999999999995,0.10000000000000006,0.09999999999999995,0.09999999999999995
0.1,2014-07-01,RSDR_CVaR_l1,0.10000000000000027,0.10000000000000027,0.10000000000000021,0.10000000000000024,0.0999999999999992,0.10000000000000027,0.10000000000000027,0.10000000000000074,0.10000000000000035,0.09999999999999802
0.1,2014-08-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2014-08-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
0.1,2014-08-01,DR_CVaR_l1,0.09999999999999998,0.1,0.10000000000000024,0.09999999999999999,0.09999999999999991,0.10000000000000013,0.09999999999999998,0.0999999999999998,0.09999999999999998,0.1
0.1,2014-08-01,RSDR_CVaR_l1,0.09999999999999984,0.1000000000000001,0.09999999999999994,0.1000000000000001,0.10000000000000006,0.09999999999999944,0.1000000000000019,0.09999999999999726,0.10000000000000292,0.10000000000000017
0.1,2014-09-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2014-09-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.1,2014-09-01,DR_CVaR_l1,0.09999999999999998,0.1,0.10000000000000024,0.09999999999999999,0.09999999999999991,0.10000000000000013,0.09999999999999998,0.0999999999999998,0.09999999999999998,0.1
0.1,2014-09-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,2014-10-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2014-10-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.1,2014-10-01,DR_CVaR_l1,0.09999999999999998,0.1,0.10000000000000024,0.09999999999999999,0.09999999999999991,0.10000000000000013,0.09999999999999998,0.0999999999999998,0.09999999999999998,0.1
0.1,2014-10-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,2014-11-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2014-11-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
0.1,2014-11-01,DR_CVaR_l1,0.09999999999999998,0.1,0.10000000000000024,0.09999999999999999,0.09999999999999991,0.10000000000000013,0.09999999999999998,0.0999999999999998,0.09999999999999998,0.1
0.1,2014-11-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1
0.1,2014-12-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2014-12-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
0.1,2014-12-01,DR_CVaR_l1,0.09999999999999998,0.1,0.10000000000000024,0.09999999999999999,0.09999999999999991,0.10000000000000013,0.09999999999999998,0.0999999999999998,0.09999999999999998,0.1
0.1,2014-12-01,RSDR_CVaR_l1,0.10000000000000009,0.10000000000000012,0.10000000000000024,0.1000000000000002,0.1000000000000002,0.10000000000000017,0.0999999999999955,0.10000000000000026,0.10000000000000188,0.10000000000000196
0.1,2015-01-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2015-01-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.8189479453931929,0.18105205460680707,0.0,0.0
0.1,2015-01-01,DR_CVaR_l1,0.09999999999999996,0.10000000000000002,0.09999999999999995,0.10000000000000026,0.0999999999999998,0.09999999999999995,0.10000000000000002,0.09999999999999995,0.10000000000000002,0.10000000000000002
0.1,2015-01-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,2015-02-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2015-02-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
0.1,2015-02-01,DR_CVaR_l1,0.0999999999999999,0.10000000000000002,0.10000000000000014,0.09999999999999995,0.09999999999999984,0.09999999999999987,0.10000000000000002,0.10000000000000024,0.10000000000000002,0.10000000000000002
0.1,2015-02-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1
0.1,2015-03-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2015-03-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.1,2015-03-01,DR_CVaR_l1,0.0999999999999999,0.10000000000000002,0.10000000000000014,0.09999999999999995,0.09999999999999984,0.09999999999999987,0.10000000000000002,0.10000000000000024,0.10000000000000002,0.10000000000000002
0.1,2015-03-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999
0.1,2015-04-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2015-04-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
0.1,2015-04-01,DR_CVaR_l1,0.0999999999999999,0.10000000000000002,0.10000000000000014,0.09999999999999995,0.09999999999999984,0.09999999999999987,0.10000000000000002,0.10000000000000024,0.10000000000000002,0.10000000000000002
0.1,2015-04-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,2015-05-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2015-05-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.1,2015-05-01,DR_CVaR_l1,0.10000000000000044,0.10000000000000032,0.10000000000000009,0.1000000000000003,0.10000000000000032,0.10000000000000027,0.10000000000000032,0.09999999999999881,0.09999999999999934,0.09999999999999999
0.1,2015-05-01,RSDR_CVaR_l1,0.09999999999999994,0.10000000000000037,0.09999999999999987,0.09999999999999994,0.09999999999999994,0.10000000000000116,0.09999999999999994,0.09999999999999934,0.0999999999999997,0.09999999999999994
0.1,2015-06-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2015-06-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.1,2015-06-01,DR_CVaR_l1,0.10000000000000044,0.10000000000000032,0.10000000000000009,0.1000000000000003,0.10000000000000032,0.10000000000000027,0.10000000000000032,0.09999999999999881,0.09999999999999934,0.09999999999999999
0.1,2015-06-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,2015-07-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2015-07-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
0.1,2015-07-01,DR_CVaR_l1,0.09999999999999686,0.09999999999999998,0.09999999999999999,0.09999999999999983,0.10000000000000009,0.1,0.1,0.0999999999999985,0.1,0.10000000000000472
0.1,2015-07-01,RSDR_CVaR_l1,0.09999999999999992,0.09999999999999992,0.09999999999999992,0.09999999999999991,0.09999999999999964,0.09999999999999992,0.10000000000000542,0.09999999999999992,0.0999999999999993,0.09999999999999976
0.1,2015-08-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.1,2015-08-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.1,2015-08-01,DR_CVaR_l1,0.1,0.1,0.10000000000000006,0.0999999999999999,0.1,0.1,0.1,0.1,0.1,0.1
0.1,2015-08-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,2015-09-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,2015-09-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7267950578199887,0.27320494218001135,0.0,0.0
0.1,2015-09-01,DR_CVaR_l1,0.1,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.1,0.1,0.1,0.1,0.1
0.1,2015-09-01,RSDR_CVaR_l1,0.09999999999999996,0.10000000000000005,0.09999999999999991,0.10000000000000003,0.1,0.10000000000000002,0.1,0.1,0.1,0.1
0.1,2015-10-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,2015-10-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7817057271804796,0.1459673187022619,0.07232695411725851,0.0
0.1,2015-10-01,DR_CVaR_l1,0.10000000000000012,0.09999999999999998,0.09999999999999995,0.09999999999999992,0.10000000000000006,0.1,0.1,0.1,0.1,0.1
0.1,2015-10-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1
0.1,2015-11-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,2015-11-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.1,2015-11-01,DR_CVaR_l1,0.10000000000000012,0.09999999999999998,0.09999999999999995,0.09999999999999992,0.10000000000000006,0.1,0.1,0.1,0.1,0.1
0.1,2015-11-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,2015-12-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,2015-12-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.1,2015-12-01,DR_CVaR_l1,0.10000000000000012,0.09999999999999998,0.09999999999999995,0.09999999999999992,0.10000000000000006,0.1,0.1,0.1,0.1,0.1
0.1,2015-12-01,RSDR_CVaR_l1,0.10000000000000021,0.10000000000000062,0.09999999999999981,0.10000000000000009,0.10000000000000034,0.10000000000000021,0.10000000000000021,0.09999999999999973,0.10000000000000021,0.09999999999999869
0.1,2016-01-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,2016-01-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.1,2016-01-01,DR_CVaR_l1,0.10000000000000024,0.09999999999999998,0.09999999999999996,0.10000000000000006,0.09999999999999999,0.09999999999999948,0.1,0.1000000000000002,0.1,0.1
0.1,2016-01-01,RSDR_CVaR_l1,0.1,0.09999999999999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,2016-02-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,2016-02-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7817057271804796,0.1459673187022619,0.07232695411725851,0.0
0.1,2016-02-01,DR_CVaR_l1,0.10000000000000024,0.09999999999999998,0.09999999999999996,0.10000000000000006,0.09999999999999999,0.09999999999999948,0.1,0.1000000000000002,0.1,0.1
0.1,2016-02-01,RSDR_CVaR_l1,0.09999999999999999,0.09999999999999999,0.1000000000000006,0.10000000000000034,0.10000000000000006,0.09999999999999999,0.0999999999999996,0.0999999999999984,0.09999999999999996,0.09999999999999917
0.1,2016-03-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,2016-03-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.1,2016-03-01,DR_CVaR_l1,0.10000000000000024,0.09999999999999998,0.09999999999999996,0.10000000000000006,0.09999999999999999,0.09999999999999948,0.1,0.1000000000000002,0.1,0.1
0.1,2016-03-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,2016-04-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,2016-04-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.1,2016-04-01,DR_CVaR_l1,0.10000000000000024,0.09999999999999998,0.09999999999999996,0.10000000000000006,0.09999999999999999,0.09999999999999948,0.1,0.1000000000000002,0.1,0.1
0.1,2016-04-01,RSDR_CVaR_l1,0.09999999999999959,0.09999999999999999,0.09999999999999999,0.10000000000000013,0.10000000000000007,0.10000000000000027,0.09999999999999999,0.09999999999999992,0.09999999999999995,0.10000000000000026
0.1,2016-05-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,2016-05-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.1,2016-05-01,DR_CVaR_l1,0.10000000000000024,0.09999999999999998,0.09999999999999996,0.10000000000000006,0.09999999999999999,0.09999999999999948,0.1,0.1000000000000002,0.1,0.1
0.1,2016-05-01,RSDR_CVaR_l1,0.09999999999999995,0.09999999999999995,0.09999999999999984,0.09999999999999992,0.09999999999999791,0.09999999999999916,0.09999999999999995,0.10000000000000013,0.09999999999999995,0.10000000000000214
0.1,2016-06-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,2016-06-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.1,2016-06-01,DR_CVaR_l1,0.10000000000000024,0.09999999999999998,0.09999999999999996,0.10000000000000006,0.09999999999999999,0.09999999999999948,0.1,0.1000000000000002,0.1,0.1
