gamma,rebalance_month,strategy,var_v,objective,theta_used,max_weight,herfindahl,effective_n_assets,solver,dual_norm,prev_month,prev_hard_regime
0.1,2015-06-01,SAA_CVaR,0.04267147269618963,0.07018373851793402,0.0,0.510273860012493,0.5002111043991126,1.9991559387736255,linprog-highs,0.510273860012493,2015-05-01,Steady_State
0.1,2015-06-01,RS_CVaR,0.046378272872005626,0.056844049688741224,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2015-05-01,Steady_State
0.1,2015-06-01,DR_CVaR_l1,0.07577530000000018,0.22598997325082745,0.06195578662541357,0.10000000000000044,0.10000000000000005,9.999999999999995,linprog-highs,0.10000000000000032,2015-05-01,Steady_State
0.1,2015-06-01,RSDR_CVaR_l1,0.05793980000000002,0.2180444065469658,0.06781308016183583,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2015-05-01,Steady_State
0.1,2015-07-01,SAA_CVaR,0.04267147269618963,0.07018373851793402,0.0,0.510273860012493,0.5002111043991126,1.9991559387736255,linprog-highs,0.510273860012493,2015-06-01,WOI
0.1,2015-07-01,RS_CVaR,0.05227189081608184,0.06874157320025469,0.0,0.6702701622572137,0.5579838563101958,1.7921665451268496,linprog-highs,0.6702701622572137,2015-06-01,WOI
0.1,2015-07-01,DR_CVaR_l1,0.0757753000000001,0.22598997325082706,0.06195578662541357,0.10000000000000472,0.1,10.0,linprog-highs,0.1,2015-06-01,WOI
0.1,2015-07-01,RSDR_CVaR_l1,0.07577530000000007,0.23355863151890768,0.06857133831547221,0.10000000000000542,0.10000000000000073,9.999999999999927,linprog-highs,0.09999999999999992,2015-06-01,WOI
0.1,2015-08-01,SAA_CVaR,0.04267147269618963,0.07018373851793402,0.0,0.510273860012493,0.5002111043991126,1.9991559387736255,linprog-highs,0.510273860012493,2015-07-01,Steady_State
0.1,2015-08-01,RS_CVaR,0.046378272872005626,0.060972866974794954,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2015-07-01,Steady_State
0.1,2015-08-01,DR_CVaR_l1,0.0757753,0.22598997325082698,0.06195578662541357,0.10000000000000006,0.1,10.0,linprog-highs,0.1,2015-07-01,Steady_State
0.1,2015-08-01,RSDR_CVaR_l1,0.0718618,0.22312929946738594,0.0680507683687123,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2015-07-01,Steady_State
0.1,2015-09-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2015-08-01,WOI
0.1,2015-09-01,RS_CVaR,0.052841130391768895,0.07326534276418477,0.0,0.7267950578199887,0.6028719965031439,1.6587269035555297,linprog-highs,0.7267950578199887,2015-08-01,WOI
0.1,2015-09-01,DR_CVaR_l1,0.0757753,0.22598997325082698,0.06195578662541357,0.1,0.1,10.0,linprog-highs,0.1,2015-08-01,WOI
0.1,2015-09-01,RSDR_CVaR_l1,0.07577530000000002,0.2368002244058954,0.06874318419108573,0.10000000000000005,0.1,10.0,linprog-highs,0.1,2015-08-01,WOI
0.1,2015-10-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2015-09-01,WOI
0.1,2015-10-01,RS_CVaR,0.05745048208422443,0.07496375794030805,0.0,0.7817057271804796,0.63760149032777,1.5683777644339143,linprog-highs,0.7817057271804796,2015-09-01,WOI
0.1,2015-10-01,DR_CVaR_l1,0.07577530000000002,0.22598997325082698,0.06195578662541357,0.10000000000000012,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2015-09-01,WOI
0.1,2015-10-01,RSDR_CVaR_l1,0.07577530000000002,0.23921893693761218,0.06883284618307835,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2015-09-01,WOI
0.1,2015-11-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2015-10-01,Steady_State
0.1,2015-11-01,RS_CVaR,0.046378272872005626,0.057801751047418214,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2015-10-01,Steady_State
0.1,2015-11-01,DR_CVaR_l1,0.07577530000000002,0.22598997325082698,0.06195578662541357,0.10000000000000012,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2015-10-01,Steady_State
0.1,2015-11-01,RSDR_CVaR_l1,0.05793980000000001,0.21799190455046746,0.06781094967403932,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2015-10-01,Steady_State
0.1,2015-12-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2015-11-01,Steady_State
0.1,2015-12-01,RS_CVaR,0.049206117613636365,0.060615478513989955,0.0,0.6751136363636364,0.5613295712809918,1.781484623583847,linprog-highs,0.6751136363636364,2015-11-01,Steady_State
0.1,2015-12-01,DR_CVaR_l1,0.07577530000000002,0.22598997325082698,0.06195578662541357,0.10000000000000012,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2015-11-01,Steady_State
0.1,2015-12-01,RSDR_CVaR_l1,0.07186180000000006,0.22164345423728302,0.06797713221999574,0.10000000000000062,0.10000000000000003,9.999999999999996,linprog-highs,0.10000000000000021,2015-11-01,Steady_State
0.1,2016-01-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2015-12-01,Steady_State
0.1,2016-01-01,RS_CVaR,0.046378272872005626,0.05816407614749109,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2015-12-01,Steady_State
0.1,2016-01-01,DR_CVaR_l1,0.0757753,0.22598997325082704,0.06195578662541357,0.10000000000000024,0.1,10.0,linprog-highs,0.1,2015-12-01,Steady_State
0.1,2016-01-01,RSDR_CVaR_l1,0.0579398,0.21847474055917787,0.06783054246973758,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2015-12-01,Steady_State
0.1,2016-02-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-01-01,WOI
0.1,2016-02-01,RS_CVaR,0.05745048208422443,0.08909353493047224,0.0,0.7817057271804796,0.63760149032777,1.5683777644339143,linprog-highs,0.7817057271804796,2016-01-01,WOI
0.1,2016-02-01,DR_CVaR_l1,0.0757753,0.22598997325082704,0.06195578662541357,0.10000000000000024,0.1,10.0,linprog-highs,0.1,2016-01-01,WOI
0.1,2016-02-01,RSDR_CVaR_l1,0.07951210000000028,0.26459948031360425,0.07011263200081784,0.1000000000000006,0.09999999999999962,10.000000000000039,linprog-highs,0.09999999999999999,2016-01-01,WOI
0.1,2016-03-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-02-01,WOI
0.1,2016-03-01,RS_CVaR,0.049206117613636365,0.07289133716816323,0.0,0.6751136363636364,0.5613295712809918,1.781484623583847,linprog-highs,0.6751136363636364,2016-02-01,WOI
