Date,XLK,XLF,XLE,XLV,XLI,XLY,XLP,XLU,XLRE,XLB,XLC
2018-11-07,33.113304138183594,23.553573608398438,24.92098045349121,81.58295440673828,64.44883728027344,51.85641098022461,45.86262893676758,21.581287384033203,25.442054748535156,23.939054489135742,43.36172866821289
2018-11-08,33.085384368896484,23.622621536254883,24.380918502807617,81.6267318725586,64.34330749511719,51.870361328125,45.88700485229492,21.545894622802734,25.496004104614258,23.83645248413086,42.953704833984375
2018-11-09,32.51276779174805,23.40684700012207,24.338279724121094,81.39032745361328,63.692474365234375,51.14974594116211,46.15505599975586,21.577362060546875,25.52683448791504,23.503013610839844,42.0727424621582
2018-11-12,31.367563247680664,22.94078254699707,23.833751678466797,80.28703308105469,62.434814453125,50.12229537963867,45.911376953125,21.5655574798584,25.580787658691406,23.156753540039062,41.442169189453125
2018-11-13,31.404804229736328,23.07024574279785,23.28658676147461,79.72661590576172,62.71624755859375,50.09904479980469,45.80577087402344,21.656007766723633,25.634735107421875,23.088354110717773,41.31234359741211
2018-11-14,31.027727127075195,22.759538650512695,23.247501373291016,79.08739471435547,62.505184173583984,49.72246170043945,45.49710464477539,21.431856155395508,25.627029418945312,23.06270980834961,41.51634216308594
2018-11-15,31.805150985717773,23.096139907836914,23.58858299255371,79.78790283203125,63.3318977355957,49.648094177246094,45.42399215698242,21.254894256591797,25.42664337158203,23.379045486450195,41.82235336303711
2018-11-16,31.753957748413086,23.122028350830078,23.869279861450195,80.59349822998047,63.314292907714844,49.45281982421875,45.537715911865234,21.581287384033203,25.78888702392578,23.61416244506836,41.618350982666016
2018-11-19,30.54357147216797,23.113399505615234,23.862180709838867,79.56898498535156,62.311683654785156,48.244041442871094,45.46460723876953,21.675670623779297,25.858253479003906,23.27644920349121,40.35719680786133
2018-11-20,29.887168884277344,22.60418128967285,23.08051109313965,78.82469177246094,61.018836975097656,47.151485443115234,44.70916748046875,21.58521842956543,25.51912498474121,22.853242874145508,39.82862091064453
2018-11-21,30.105958938598633,22.62143898010254,23.442914962768555,78.37812805175781,61.449798583984375,47.64430618286133,44.35175704956055,21.266695022583008,25.503719329833984,23.03705596923828,40.301551818847656
2018-11-23,29.83130645751953,22.44019317626953,22.707435607910156,78.49198150634766,61.32665252685547,47.43043518066406,44.50609588623047,21.278493881225586,25.41122817993164,22.78911781311035,39.772972106933594
2018-11-26,30.50632667541504,22.897628784179688,23.048532485961914,79.25377655029297,61.77522659301758,48.495094299316406,44.56295394897461,21.404325485229492,25.46517562866211,23.049884796142578,40.68175506591797
