sasdate,state,crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
1992-11-01,5,0,0.00913806773912904,0.18115529687062829,0.159454726140336,0.21955276350341307,0.19888798710882657,0.23181115863667612
1992-12-01,2,0,0.006555881478655887,0.2016824733992034,0.23317948032446206,0.20073001875026852,0.2020669161003546,0.1557852299460621
1993-01-01,2,0,0.09562630227712784,0.18705423600434593,0.1990148452588215,0.17936473948021703,0.18598825344804634,0.15295162353053693
1993-02-01,1,0,0.021528683399785104,0.21433402352817,0.1984269471006332,0.19036509002327878,0.2024309875412678,0.1729142684058867
1993-03-01,1,0,0.00900279198513422,0.21025642927778865,0.19849653789674604,0.20653151318246074,0.19426023590519675,0.18145249175168235
1993-04-01,4,0,0.11107574666364578,0.1743815842703828,0.17565059673686378,0.17623838805067796,0.1932724495025217,0.16938123477501904
1993-05-01,5,0,0.011208184687305464,0.18328862459754197,0.1572312990846376,0.207382846438891,0.21203160379396863,0.2288574413966666
1993-06-01,4,0,0.010885041888577269,0.1935482455962121,0.2161394724161022,0.18885577040000973,0.22505280207976563,0.16551866761834383
1993-07-01,4,0,0.014163341387594773,0.19153961098176792,0.17915263809925625,0.20084193513274032,0.2159567591631103,0.19834571523454442
1993-08-01,3,0,0.006436745934918117,0.18218131361661793,0.22156451039301017,0.22783380017218274,0.1919247139419413,0.1700589159403361
1993-09-01,1,0,0.0034957506176186985,0.22518302100119536,0.19842600834846555,0.19218730257715194,0.20963647930424778,0.17107143815032416
