gamma,regime_source,rebalance_month,strategy,success,objective,VaR_v,theta_used,robust_norm_value,robust_penalty_component,max_weight,effective_n_assets,predicted_state,predicted_state_prob,regime_weight_max,regime_weight_argmax,message,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
0.02,altdata_bnmeanrank_hmm,2014-11-01,RS-CVaR,True,0.03902536341232835,0.021801886688814075,0.0,1.0,0.0,0.5198342322383998,2.427813732029482,3,0.9996504010868346,0.9702168427990332,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.032141368294773806,0.5198342322383998,0.08211507901908649,0.36590932044774,0.0
0.02,altdata_bnmeanrank_hmm,2014-11-01,RSDR-CVaR,True,0.08820219744418457,0.03719279297727924,0.013140972643430738,0.10419143533689235,0.027383536028837675,0.10419143533689235,9.844347893178213,3,0.9996504010868346,0.9702168427990332,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.10419143533689235,0.10419143533689235,0.10419143533689224,0.062277081967969015,0.10419143533689235,0.10419143533689235,0.10419143533689235,0.10419143533689235,0.10419143533689235,0.10419143533689235
0.02,altdata_bnmeanrank_hmm,2014-12-01,SAA-CVaR,True,0.07018373851793402,0.04267147269618963,0.0,1.0,0.0,0.510273860012493,1.9991559387736255,3,0.999283952604967,0.9699019399800498,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdata_bnmeanrank_hmm,2014-12-01,DR-CVaR,True,0.12409168786233972,0.0647022710421702,0.012391157325082714,0.11742501108928496,0.02910063572613822,0.11742501108928513,8.948302720918857,3,0.999283952604967,0.9699019399800498,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928496,0.030134198517818178,0.11510784975248786,0.03278287410469922,0.11742501108928483,0.11742501108928513,0.11742501108928496,0.11742501108928505,0.11742501108928496,0.11742501108928485
0.02,altdata_bnmeanrank_hmm,2014-12-01,RS-CVaR,True,0.039088870312484994,0.021801886688814075,0.0,1.0,0.0,0.5198342322383998,2.427813732029482,3,0.999283952604967,0.9699019399800498,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.032141368294773806,0.5198342322383998,0.08211507901908649,0.36590932044774,0.0
0.02,altdata_bnmeanrank_hmm,2014-12-01,RSDR-CVaR,True,0.08829631259321626,0.037192792977279246,0.013141629318589629,0.10419143533689235,0.02738490442738477,0.10419143533689267,9.844347893178211,3,0.999283952604967,0.9699019399800498,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.10419143533689235,0.10419143533689235,0.10419143533689267,0.06227708196796876,0.10419143533689224,0.10419143533689235,0.10419143533689235,0.10419143533689225,0.10419143533689235,0.10419143533689235
0.02,altdata_bnmeanrank_hmm,2015-01-01,SAA-CVaR,True,0.07018373851793402,0.04267147269618963,0.0,1.0,0.0,0.510273860012493,1.9991559387736255,3,0.9985475898923157,0.9692684993089463,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdata_bnmeanrank_hmm,2015-01-01,DR-CVaR,True,0.1240916878623397,0.0647022710421702,0.012391157325082714,0.11742501108928492,0.029100635726138212,0.11742501108928545,8.948302720918871,3,0.9985475898923157,0.9692684993089463,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928491,0.03013419851781937,0.1151078497524872,0.0327828741046988,0.11742501108928508,0.11742501108928545,0.11742501108928492,0.11742501108928473,0.11742501108928492,0.11742501108928442
0.02,altdata_bnmeanrank_hmm,2015-01-01,RS-CVaR,True,0.03921564058142381,0.021801886688814075,0.0,1.0,0.0,0.5198342322383998,2.427813732029482,3,0.9985475898923157,0.9692684993089463,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.032141368294773806,0.5198342322383998,0.08211507901908649,0.36590932044774,0.0
0.02,altdata_bnmeanrank_hmm,2015-01-01,RSDR-CVaR,True,0.08848407522264644,0.03719279297727923,0.013142945473817285,0.10419143533689239,0.027387647069430702,0.10419143533689253,9.844347893178211,3,0.9985475898923157,0.9692684993089463,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.10419143533689239,0.10419143533689217,0.10419143533689253,0.06227708196796855,0.10419143533689239,0.10419143533689239,0.10419143533689239,0.10419143533689239,0.10419143533689239,0.10419143533689239
0.02,altdata_bnmeanrank_hmm,2015-02-01,SAA-CVaR,True,0.07018373851793402,0.04267147269618963,0.0,1.0,0.0,0.510273860012493,1.9991559387736255,3,0.9924963453591457,0.9640687405510595,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdata_bnmeanrank_hmm,2015-02-01,DR-CVaR,True,0.12409168786233973,0.06470227104217023,0.012391157325082714,0.11742501108928496,0.02910063572613822,0.11742501108928546,8.948302720918866,3,0.9924963453591457,0.9640687405510595,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928505,0.03013419851781922,0.11510784975248739,0.0327828741046989,0.1174250110892846,0.11742501108928546,0.11742501108928496,0.11742501108928484,0.11742501108928496,0.11742501108928473
0.02,altdata_bnmeanrank_hmm,2015-02-01,RS-CVaR,True,0.0402647493764986,0.021801886688814075,0.0,1.0,0.0,0.5198342322383998,2.427813732029482,3,0.9924963453591457,0.9640687405510595,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.032141368294773806,0.5198342322383998,0.08211507901908649,0.36590932044774,0.0
0.02,altdata_bnmeanrank_hmm,2015-02-01,RSDR-CVaR,True,0.08993339168607686,0.03864822222222224,0.01315379092762672,0.1111111111111111,0.029230646505837128,0.1111111111111111,9.0,3,0.9924963453591457,0.9640687405510595,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
0.02,altdata_bnmeanrank_hmm,2015-03-01,SAA-CVaR,True,0.07018373851793402,0.04267147269618963,0.0,1.0,0.0,0.510273860012493,1.9991559387736255,3,0.994553885660597,0.9658366026573729,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdata_bnmeanrank_hmm,2015-03-01,DR-CVaR,True,0.12409168786233973,0.06470227104217023,0.012391157325082714,0.11742501108928496,0.02910063572613822,0.11742501108928546,8.948302720918866,3,0.994553885660597,0.9658366026573729,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928505,0.03013419851781922,0.11510784975248739,0.0327828741046989,0.1174250110892846,0.11742501108928546,0.11742501108928496,0.11742501108928484,0.11742501108928496,0.11742501108928473
0.02,altdata_bnmeanrank_hmm,2015-03-01,RS-CVaR,True,0.03990785345046584,0.021801886688814075,0.0,1.0,0.0,0.5198342322383998,2.427813732029482,3,0.994553885660597,0.9658366026573729,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.032141368294773806,0.5198342322383998,0.08211507901908649,0.36590932044774,0.0
0.02,altdata_bnmeanrank_hmm,2015-03-01,RSDR-CVaR,True,0.08948820584981944,0.03864822222222221,0.013150102538917173,0.1111111111111111,0.02922245008648258,0.1111111111111111,9.0,3,0.994553885660597,0.9658366026573729,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
0.02,altdata_bnmeanrank_hmm,2015-04-01,SAA-CVaR,True,0.07018373851793402,0.04267147269618963,0.0,1.0,0.0,0.510273860012493,1.9991559387736255,3,0.9995365150981188,0.9701185424828537,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdata_bnmeanrank_hmm,2015-04-01,DR-CVaR,True,0.12409168786233973,0.06470227104217023,0.012391157325082714,0.11742501108928496,0.02910063572613822,0.11742501108928546,8.948302720918866,3,0.9995365150981188,0.9701185424828537,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928505,0.03013419851781922,0.11510784975248739,0.0327828741046989,0.1174250110892846,0.11742501108928546,0.11742501108928496,0.11742501108928484,0.11742501108928496,0.11742501108928473
0.02,altdata_bnmeanrank_hmm,2015-04-01,RS-CVaR,True,0.03904454335363456,0.021801886688814075,0.0,1.0,0.0,0.5198342322383998,2.427813732029482,3,0.9995365150981188,0.9701185424828537,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.032141368294773806,0.5198342322383998,0.08211507901908649,0.36590932044774,0.0
0.02,altdata_bnmeanrank_hmm,2015-04-01,RSDR-CVaR,True,0.08823055093090708,0.03719279297727924,0.013141174479939777,0.10419143533689235,0.027383956621549282,0.10419143533689235,9.844347893178213,3,0.9995365150981188,0.9701185424828537,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.10419143533689235,0.10419143533689235,0.10419143533689235,0.06227708196796893,0.10419143533689235,0.10419143533689235,0.10419143533689235,0.10419143533689235,0.10419143533689235,0.10419143533689235
0.02,altdata_bnmeanrank_hmm,2015-05-01,SAA-CVaR,True,0.07018373851793402,0.04267147269618963,0.0,1.0,0.0,0.510273860012493,1.9991559387736255,3,0.9972188763046526,0.9681239990866425,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdata_bnmeanrank_hmm,2015-05-01,DR-CVaR,True,0.12409168786233986,0.06470227104217027,0.012391157325082714,0.11742501108928526,0.02910063572613829,0.11742501108928527,8.948302720918814,3,0.9972188763046526,0.9681239990866425,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928527,0.03013419851781529,0.11510784975249015,0.03278287410470018,0.11742501108928526,0.11742501108928524,0.11742501108928526,0.11742501108928455,0.1174250110892849,0.11742501108928478
0.02,altdata_bnmeanrank_hmm,2015-05-01,RS-CVaR,True,0.03944245706143197,0.021801886688814075,0.0,1.0,0.0,0.5198342322383998,2.427813732029482,3,0.9972188763046526,0.9681239990866425,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.032141368294773806,0.5198342322383998,0.08211507901908649,0.36590932044774,0.0
0.02,altdata_bnmeanrank_hmm,2015-05-01,RSDR-CVaR,True,0.08881977305566428,0.03719279297727923,0.013145312589492272,0.10419143533689237,0.0273925797330264,0.10419143533689237,9.844347893178208,3,0.9972188763046526,0.9681239990866425,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.10419143533689237,0.10419143533689237,0.10419143533689237,0.0622770819679688,0.10419143533689237,0.10419143533689237,0.10419143533689237,0.10419143533689237,0.10419143533689237,0.10419143533689237
0.02,altdata_bnmeanrank_hmm,2015-06-01,SAA-CVaR,True,0.07018373851793402,0.04267147269618963,0.0,1.0,0.0,0.510273860012493,1.9991559387736255,3,0.9991261073417543,0.9697660886303612,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdata_bnmeanrank_hmm,2015-06-01,DR-CVaR,True,0.12409168786233986,0.06470227104217027,0.012391157325082714,0.11742501108928526,0.02910063572613829,0.11742501108928527,8.948302720918814,3,0.9991261073417543,0.9697660886303612,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928527,0.03013419851781529,0.11510784975249015,0.03278287410470018,0.11742501108928526,0.11742501108928524,0.11742501108928526,0.11742501108928455,0.1174250110892849,0.11742501108928478
0.02,altdata_bnmeanrank_hmm,2015-06-01,RS-CVaR,True,0.03911595799131524,0.021801886688814075,0.0,1.0,0.0,0.5198342322383998,2.427813732029482,3,0.9991261073417543,0.9697660886303612,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.032141368294773806,0.5198342322383998,0.08211507901908649,0.36590932044774,0.0
0.02,altdata_bnmeanrank_hmm,2015-06-01,RSDR-CVaR,True,0.0883364216061486,0.03719279297727924,0.013141911097615986,0.10419143533689237,0.027385491606608862,0.10419143533689237,9.84434789317821,3,0.9991261073417543,0.9697660886303612,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.10419143533689237,0.10419143533689237,0.10419143533689237,0.0622770819679688,0.10419143533689235,0.10419143533689237,0.10419143533689237,0.10419143533689237,0.10419143533689237,0.10419143533689237
0.02,altdata_bnmeanrank_hmm,2015-07-01,SAA-CVaR,True,0.07018373851793402,0.04267147269618963,0.0,1.0,0.0,0.510273860012493,1.9991559387736255,3,0.9974535806973824,0.9829939536971405,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdata_bnmeanrank_hmm,2015-07-01,DR-CVaR,True,0.12409168786233978,0.06470227104217016,0.012391157325082714,0.11742501108928505,0.02910063572613824,0.11742501108928742,8.948302720918822,3,0.9974535806973824,0.9829939536971405,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928424,0.030134198517816152,0.11510784975248996,0.03278287410469855,0.11742501108928505,0.11742501108928505,0.11742501108928505,0.11742501108928348,0.11742501108928505,0.11742501108928742
0.02,altdata_bnmeanrank_hmm,2015-07-01,RS-CVaR,True,0.03944506087841293,0.021801886688814075,0.0,1.0,0.0,0.5198342322383998,2.427813732029482,3,0.9974535806973824,0.9829939536971405,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.032141368294773806,0.5198342322383998,0.08211507901908649,0.36590932044774,0.0
0.02,altdata_bnmeanrank_hmm,2015-07-01,RSDR-CVaR,True,0.08903051744546686,0.03719279297727901,0.013128213833906313,0.1041914353368926,0.027356948855286948,0.1041914353368926,9.844347893178377,3,0.9974535806973824,0.9829939536971405,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1041914353368926,0.1041914353368926,0.10419143533689128,0.06227708196796547,0.10419143533689132,0.10419143533689255,0.10419143533689208,0.10419143533688789,0.10419143533689232,0.10419143533689253
0.02,altdata_bnmeanrank_hmm,2015-08-01,SAA-CVaR,True,0.07018373851793402,0.04267147269618963,0.0,1.0,0.0,0.510273860012493,1.9991559387736255,3,0.9983776765339188,0.9840176362346701,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.02,altdata_bnmeanrank_hmm,2015-08-01,DR-CVaR,True,0.12409168786233973,0.06470227104217019,0.012391157325082714,0.11742501108928495,0.02910063572613822,0.11742501108928496,8.948302720918857,3,0.9983776765339188,0.9840176362346701,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928496,0.03013419851781858,0.11510784975248789,0.03278287410469898,0.11742501108928495,0.11742501108928495,0.11742501108928495,0.11742501108928495,0.11742501108928495,0.11742501108928495
0.02,altdata_bnmeanrank_hmm,2015-08-01,RS-CVaR,True,0.03904504432108556,0.021801886688814075,0.0,1.0,0.0,0.5198342322383998,2.427813732029482,3,0.9983776765339188,0.9840176362346701,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.032141368294773806,0.5198342322383998,0.08211507901908649,0.36590932044774,0.0
0.02,altdata_bnmeanrank_hmm,2015-08-01,RSDR-CVaR,True,0.08842204537161528,0.0371927929772793,0.01310762831921732,0.10419143533689196,0.027314052168834882,0.10419143533689519,9.844347893178218,3,0.9983776765339188,0.9840176362346701,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.10419143533689196,0.10419143533689192,0.10419143533689519,0.062277081967969876,0.10419143533689201,0.10419143533689174,0.10419143533689196,0.10419143533689197,0.10419143533689204,0.10419143533689149
0.02,altdata_bnmeanrank_hmm,2015-09-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.9784092580550189,0.9667311523221878,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2015-09-01,DR-CVaR,True,0.12409168786233975,0.0647022710421702,0.012391157325082714,0.11742501108928499,0.02910063572613823,0.11742501108928499,8.948302720918857,3,0.9784092580550189,0.9667311523221878,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928499,0.030134198517818178,0.11510784975248786,0.032782874104699045,0.11742501108928494,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499,0.11742501108928499
0.02,altdata_bnmeanrank_hmm,2015-09-01,RS-CVaR,True,0.04993565791632904,0.0395398173729179,0.0,1.0,0.0,0.41459800500156835,2.743616808308833,3,0.9784092580550189,0.9667311523221878,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.1896400151398159,0.41459800500156835,0.3957619798586158,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2015-09-01,RSDR-CVaR,True,0.09381011969897518,0.05206522222222206,0.013125643139741046,0.11111111111111127,0.02916809586609123,0.11111111111111227,9.000000000000018,3,0.9784092580550189,0.9667311523221878,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11111111111111097,0.11111111111111127,0.11111111111111094,0.0,0.1111111111111097,0.11111111111111086,0.11111111111111127,0.11111111111111151,0.11111111111111227,0.11111111111111018
0.02,altdata_bnmeanrank_hmm,2015-10-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.9931272363874727,0.9798344955985283,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2015-10-01,DR-CVaR,True,0.12409168786233973,0.06470227104217019,0.012391157325082714,0.11742501108928498,0.029100635726138222,0.11742501108928498,8.948302720918859,3,0.9931272363874727,0.9798344955985283,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928492,0.030134198517818303,0.11510784975248788,0.03278287410469902,0.11742501108928495,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498
0.02,altdata_bnmeanrank_hmm,2015-10-01,RS-CVaR,True,0.04824178974460751,0.036075909829782864,0.0,1.0,0.0,0.49099924446505666,2.6081439858797855,3,0.9931272363874727,0.9798344955985283,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.17452140508065853,0.49099924446505666,0.33447935045428484,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2015-10-01,RSDR-CVaR,True,0.0914237272062785,0.050140666666666646,0.01308040361414484,0.11111111111111119,0.02906756358698853,0.11111111111111434,9.00000000000007,3,0.9931272363874727,0.9798344955985283,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11111111111111119,0.11111111111110558,0.11111111111111119,0.0,0.11111111111111116,0.11111111111111148,0.11111111111111119,0.11111111111111244,0.11111111111111434,0.11111111111110757
0.02,altdata_bnmeanrank_hmm,2015-11-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.9936445073594968,0.9804823010190107,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2015-11-01,DR-CVaR,True,0.12409168786233973,0.06470227104217019,0.012391157325082714,0.11742501108928498,0.029100635726138222,0.11742501108928498,8.948302720918859,3,0.9936445073594968,0.9804823010190107,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928492,0.030134198517818303,0.11510784975248788,0.03278287410469902,0.11742501108928495,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498
0.02,altdata_bnmeanrank_hmm,2015-11-01,RS-CVaR,True,0.04801297511695461,0.03108697277435803,0.0,1.0,0.0,0.6261687191989992,2.1639042049781545,3,0.9936445073594968,0.9804823010190107,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.17781926789897867,0.6261687191989992,0.19601201290202208,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2015-11-01,RSDR-CVaR,True,0.09115340947841892,0.0501406666666666,0.013061445538465492,0.11111111111111119,0.029025434529923313,0.11111111111111201,8.999999999999996,3,0.9936445073594968,0.9804823010190107,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11111111111111119,0.11111111111111201,0.11111111111111095,0.0,0.11111111111111113,0.11111111111111076,0.11111111111111048,0.111111111111112,0.11111111111110984,0.11111111111111187
0.02,altdata_bnmeanrank_hmm,2015-12-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.9942564861619932,0.9812053358345626,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2015-12-01,DR-CVaR,True,0.12409168786233973,0.06470227104217019,0.012391157325082714,0.11742501108928498,0.029100635726138222,0.11742501108928498,8.948302720918859,3,0.9942564861619932,0.9812053358345626,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11742501108928492,0.030134198517818303,0.11510784975248788,0.03278287410469902,0.11742501108928495,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498,0.11742501108928498
0.02,altdata_bnmeanrank_hmm,2015-12-01,RS-CVaR,True,0.04771433697320653,0.03108697277435803,0.0,1.0,0.0,0.6261687191989992,2.1639042049781545,3,0.9942564861619932,0.9812053358345626,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.17781926789897867,0.6261687191989992,0.19601201290202208,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2015-12-01,RSDR-CVaR,True,0.09087048742169043,0.05014066666666666,0.013042552641664169,0.11111111111111112,0.02898345031480924,0.1111111111111119,8.999999999999993,3,0.9942564861619932,0.9812053358345626,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.11111111111111123,0.11111111111111112,0.11111111111111112,0.0,0.1111111111111119,0.11111111111111112,0.11111111111111112,0.1111111111111111,0.1111111111111112,0.11111111111111051
0.02,altdata_bnmeanrank_hmm,2016-01-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.9992277497750508,0.9857435570312453,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2016-01-01,DR-CVaR,True,0.12409168786233975,0.0647022710421702,0.012391157325082714,0.117425011089285,0.029100635726138233,0.1174250110892851,8.94830272091885,3,0.9992277497750508,0.9857435570312453,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1174250110892851,0.030134198517817637,0.11510784975248804,0.03278287410469917,0.1174250110892851,0.11742501108928484,0.117425011089285,0.11742501108928503,0.117425011089285,0.117425011089285
0.02,altdata_bnmeanrank_hmm,2016-01-01,RS-CVaR,True,0.046834505684691816,0.03108697277435803,0.0,1.0,0.0,0.6261687191989992,2.1639042049781545,3,0.9992277497750508,0.9857435570312453,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.17781926789897867,0.6261687191989992,0.19601201290202208,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2016-01-01,RSDR-CVaR,True,0.08981020548068103,0.0508449,0.013015603895417107,0.1,0.02603120779083419,0.1,9.999999999999996,3,0.9992277497750508,0.9857435570312453,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1,0.1,0.1,0.1
0.02,altdata_bnmeanrank_hmm,2016-02-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.9521300781549172,0.944691528502631,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2016-02-01,DR-CVaR,True,0.12409168786233975,0.0647022710421702,0.012391157325082714,0.117425011089285,0.029100635726138233,0.1174250110892851,8.94830272091885,3,0.9521300781549172,0.944691528502631,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1174250110892851,0.030134198517817637,0.11510784975248804,0.03278287410469917,0.1174250110892851,0.11742501108928484,0.117425011089285,0.11742501108928503,0.117425011089285,0.117425011089285
0.02,altdata_bnmeanrank_hmm,2016-02-01,RS-CVaR,True,0.052204745081917255,0.0395398173729179,0.0,1.0,0.0,0.41459800500156835,2.743616808308833,3,0.9521300781549172,0.944691528502631,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.1896400151398159,0.41459800500156835,0.3957619798586158,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2016-02-01,RSDR-CVaR,True,0.09683632675697607,0.05206522222222247,0.013088789044390817,0.11111111111111123,0.029086197876424042,0.11111111111111212,9.000000000000085,3,0.9521300781549172,0.944691528502631,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1111111111111084,0.11111111111111123,0.11111111111111212,0.0,0.11111111111111123,0.11111111111111123,0.11111111111111162,0.11111111111111152,0.11111111111110714,0.11111111111111073
0.02,altdata_bnmeanrank_hmm,2016-03-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.9754702693946031,0.965297758693868,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.02,altdata_bnmeanrank_hmm,2016-03-01,DR-CVaR,True,0.12409168786233975,0.0647022710421702,0.012391157325082714,0.117425011089285,0.029100635726138233,0.1174250110892851,8.94830272091885,3,0.9754702693946031,0.965297758693868,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1174250110892851,0.030134198517817637,0.11510784975248804,0.03278287410469917,0.1174250110892851,0.11742501108928484,0.117425011089285,0.11742501108928503,0.117425011089285,0.117425011089285
0.02,altdata_bnmeanrank_hmm,2016-03-01,RS-CVaR,True,0.049580524668477025,0.036075909829782864,0.0,1.0,0.0,0.49099924446505666,2.6081439858797855,3,0.9754702693946031,0.965297758693868,3,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0.0,0.0,0.0,0.0,0.17452140508065853,0.49099924446505666,0.33447935045428484,0.0,0.0
