date,state,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
1991-06-01,3,0.0005302209918721227,0.0030890611094603177,5.137340773894278e-09,0.9963427014558766,3.794264529182953e-05,6.866016898968991e-08
1991-07-01,3,1.5691698879926197e-05,0.0010984234607693732,2.0448329053056662e-10,0.9983309891555,0.0005548941928206461,1.2874552958583697e-09
1991-08-01,3,2.7608541986923875e-05,0.0009741609320713357,3.666607139975463e-09,0.9982201280382013,0.0007780988209491677,2.864757775991245e-13
1991-09-01,3,3.1016585666921226e-05,0.001692520487502304,2.065772460773654e-08,0.9978423590093017,0.0004340832543106533,5.5163799825359215e-12
1991-10-01,3,2.9489150162272873e-05,0.0012554884591885402,2.037975458512863e-09,0.9983978336226432,0.00031718671999833716,1.011282354826402e-11
1991-11-01,3,0.0020073017077005084,0.008800093133531136,1.6965677850927185e-08,0.9890435324873295,0.00014905569265019953,1.3054884343002314e-11
1991-12-01,1,0.02699958894956959,0.920440170385664,1.2834421354382691e-08,0.0522880840298134,0.00027214380060030765,5.591339871955019e-16
1992-01-01,3,0.0015476727465156901,0.07789546719618538,5.141821107734106e-09,0.9205062617408378,2.5732689366676397e-05,2.486048522333044e-05
1992-02-01,3,0.00013305305009202593,0.0009939790513981508,1.2625437333314233e-11,0.9988231909700389,2.299633737090238e-05,2.6780578484354563e-05
1992-03-01,3,7.65322185753222e-05,0.0004782097615032893,8.293089255781961e-11,0.9994014069606183,4.369828432427674e-05,1.5269204491465628e-07
1992-04-01,3,0.00042170703741815923,0.002186804838070828,8.468322440548025e-11,0.997322804154287,6.867251092683415e-05,1.137460317075633e-08
1992-05-01,3,0.00013861093662261416,0.0005518724781608898,2.253355019427197e-11,0.9992757856200786,3.239893027437324e-05,1.332012335569883e-06
1992-06-01,3,0.00023900724725929026,0.0008154755575716403,5.353964701191529e-11,0.9989105008995242,3.4920672842820445e-05,9.556931718233655e-08
1992-07-01,3,0.0004670889947289675,0.001568248231802961,4.509375937218281e-11,0.9978252758629902,0.00013938666089203158,2.045090809154555e-10
1992-08-01,3,0.006448445304234113,0.008026417220996515,3.219035608055361e-10,0.9854498851385778,2.4917198569228882e-05,5.03348156109402e-05
1992-09-01,3,0.003004327239657327,0.0027131249406769616,4.1825574199888205e-11,0.9941777894681422,0.00010473386675452495,2.4442993009545006e-08
1992-10-01,3,0.0025620015826336865,0.0006185668404995021,2.5937235911060814e-10,0.9967810270698624,3.808269832525711e-05,3.2154934071859015e-07
1992-11-01,3,0.000712023396888191,0.0005121604696649493,7.26620383842414e-12,0.9987523098891312,1.9148443306955947e-05,4.357793763532888e-06
1992-12-01,3,0.00012577359498682305,0.0005085480362798348,6.1259857533489936e-12,0.9993337022306653,3.115122151970548e-05,8.249104514548413e-07
1993-01-01,3,0.0014342481538962932,0.017865932763498862,1.3502116876495972e-10,0.9806395248832303,5.9850320492767306e-05,4.437439107765638e-07
1993-02-01,3,0.0007105157323641083,0.0027076032560867727,3.6465003735098714e-11,0.9964948535808429,3.200891533355141e-05,5.5018478889007585e-05
1993-03-01,3,0.00015564687096703656,0.0005370577403505207,8.059695129532562e-12,0.9992560002449005,2.4848359629127296e-05,2.644677598232745e-05
1993-04-01,3,0.0019403125811233955,0.019748766595884953,4.904703335005786e-10,0.9782527202163057,2.9321873485177634e-05,2.8878242652179525e-05
1993-05-01,3,0.0010130429380334814,0.0006414948545637498,1.850319235091511e-11,0.9983081581159032,2.02041371572387e-05,1.709993592290508e-05
